Unnamed: 0_level_0,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity
VTD,Total,Male,Male %,Female,Female %,Undes.,Undes.,Total,18-25,18-25 %,26-40,26-40 %,41-65,41-65 %,66+,66+ %,Total,Hispanic,Hisp %,Non-Hisp,Non H %,Undesign.,Undes. %
0017,1782,856,0.480359147026,914,0.51290684624,12,0.00673400673401,1782,177,0.0993265993266,441,0.247474747475,839,0.470819304153,325,0.182379349046,1782,1,0.000561167227834,1658,0.930415263749,123,0.0690235690236
0018,1196,572,0.478260869565,618,0.516722408027,6,0.00501672240803,1196,206,0.172240802676,286,0.239130434783,485,0.405518394649,219,0.183110367893,1196,1,0.000836120401338,1078,0.901337792642,117,0.0978260869565
0019,1532,733,0.478459530026,794,0.518276762402,5,0.0032637075718,1532,157,0.102480417755,341,0.222584856397,711,0.46409921671,323,0.210835509138,1532,1,0.00065274151436,1453,0.948433420366,78,0.0509138381201
0020,2072,1001,0.483108108108,1066,0.514478764479,5,0.00241312741313,2072,222,0.107142857143,495,0.2388996139,1016,0.490347490347,339,0.16361003861,2072,0,0.0,1941,0.936776061776,131,0.0632239382239
0021,1250,599,0.4792,649,0.5192,2,0.0016,1250,136,0.1088,277,0.2216,572,0.4576,265,0.212,1250,3,0.0024,1186,0.9488,61,0.0488
0022,1736,819,0.471774193548,907,0.522465437788,10,0.00576036866359,1736,179,0.103110599078,468,0.269585253456,738,0.425115207373,351,0.202188940092,1736,11,0.00633640552995,1622,0.934331797235,103,0.059331797235
0023,2524,1216,0.48177496038,1295,0.513074484945,13,0.00515055467512,2524,248,0.0982567353407,617,0.244453248811,1180,0.467511885895,479,0.189778129952,2524,5,0.00198098256735,2386,0.945324881141,133,0.0526941362916
0024,2564,1200,0.468018720749,1340,0.522620904836,24,0.00936037441498,2564,214,0.0834633385335,580,0.226209048362,1230,0.479719188768,540,0.210608424337,2564,7,0.00273010920437,2378,0.927457098284,179,0.0698127925117
0025,2838,1338,0.471458773784,1479,0.521141649049,21,0.00739957716702,2838,292,0.102889358703,630,0.221987315011,1447,0.509866102889,469,0.165257223397,2838,3,0.00105708245243,2636,0.92882311487,199,0.0701198026779
0026,1535,729,0.474918566775,799,0.520521172638,7,0.00456026058632,1535,160,0.104234527687,330,0.214983713355,741,0.482736156352,304,0.198045602606,1535,1,0.000651465798046,1445,0.941368078176,89,0.0579804560261
0027,2218,1047,0.472046889089,1151,0.518935978359,20,0.00901713255185,2218,181,0.0816050495942,395,0.178088367899,1100,0.495942290352,542,0.244364292155,2218,1,0.000450856627592,2031,0.91568981064,186,0.0838593327322
0028,1492,656,0.439678284182,821,0.550268096515,15,0.0100536193029,1492,174,0.116621983914,357,0.23927613941,681,0.456434316354,280,0.187667560322,1492,5,0.00335120643432,1340,0.898123324397,147,0.0985254691689
01,781,360,0.460947503201,419,0.536491677337,2,0.00256081946223,781,53,0.067861715749,189,0.241997439181,402,0.514724711908,137,0.175416133163,781,1,0.00128040973111,695,0.889884763124,85,0.108834827145
02,1613,778,0.482331060136,834,0.517048977061,1,0.000619962802232,1613,130,0.0805951642901,351,0.217606943583,802,0.49721016739,330,0.204587724737,1613,17,0.0105393676379,1479,0.916924984501,117,0.0725356478611
03,1339,631,0.471247199403,707,0.528005974608,1,0.000746825989544,1339,104,0.0776699029126,268,0.200149365198,679,0.507094846901,288,0.215085884989,1339,8,0.00597460791636,1217,0.908887229276,114,0.0851381628081
04,1886,879,0.466065747614,1007,0.533934252386,0,0.0,1886,176,0.0933191940615,429,0.227465535525,971,0.514846235419,310,0.164369034995,1886,9,0.00477200424178,1699,0.90084835631,178,0.0943796394486
05,703,327,0.465149359886,376,0.534850640114,0,0.0,703,50,0.0711237553343,159,0.226173541963,332,0.47226173542,162,0.230440967283,703,3,0.00426742532006,631,0.897581792319,69,0.0981507823613
06,631,289,0.458003169572,341,0.540412044374,1,0.00158478605388,631,40,0.0633914421553,123,0.194928684628,298,0.472266244057,170,0.26941362916,631,1,0.00158478605388,560,0.887480190174,70,0.110935023772
07,608,280,0.460526315789,328,0.539473684211,0,0.0,608,63,0.103618421053,127,0.208881578947,294,0.483552631579,124,0.203947368421,608,0,0.0,546,0.898026315789,62,0.101973684211
08,1178,568,0.482173174873,609,0.516977928693,1,0.000848896434635,1178,104,0.088285229202,255,0.216468590832,594,0.504244482173,225,0.191001697793,1178,4,0.00339558573854,1040,0.88285229202,134,0.113752122241
09,1920,910,0.473958333333,1008,0.525,2,0.00104166666667,1920,167,0.0869791666667,386,0.201041666667,1015,0.528645833333,352,0.183333333333,1920,5,0.00260416666667,1721,0.896354166667,194,0.101041666667
10,3041,1397,0.459388359092,1640,0.539296284117,4,0.00131535679053,3041,275,0.0904307793489,656,0.215718513647,1536,0.505097007563,574,0.188753699441,3041,10,0.00328839197632,2739,0.900690562315,292,0.0960210457086
11,3166,1429,0.45135818067,1735,0.548010107391,2,0.000631711939356,3166,311,0.0982312065698,677,0.213834491472,1483,0.468414403032,695,0.219519898926,3166,27,0.0085281111813,2783,0.879027163613,356,0.112444725205
12,1793,854,0.476296709426,936,0.522030117122,3,0.00167317345231,1793,144,0.0803123257111,464,0.258784160625,898,0.500836586726,287,0.160066926938,1793,6,0.00334634690463,1596,0.890128276631,191,0.106525376464
13,1664,783,0.470552884615,881,0.529447115385,0,0.0,1664,184,0.110576923077,442,0.265625,800,0.480769230769,238,0.143028846154,1664,8,0.00480769230769,1502,0.902644230769,154,0.0925480769231
14,2236,1073,0.479874776386,1162,0.519677996422,1,0.000447227191413,2236,225,0.100626118068,428,0.191413237925,1129,0.504919499106,454,0.203041144902,2236,11,0.00491949910555,1970,0.881037567084,255,0.11404293381
15,1293,619,0.478731631864,673,0.520494972931,1,0.00077339520495,1293,110,0.0850734725445,233,0.180201082753,692,0.535189481825,258,0.199535962877,1293,3,0.00232018561485,1162,0.898685228152,128,0.0989945862336
16,1660,740,0.44578313253,919,0.553614457831,1,0.000602409638554,1660,132,0.0795180722892,403,0.242771084337,820,0.493975903614,305,0.183734939759,1660,7,0.00421686746988,1450,0.873493975904,203,0.122289156627
17,1666,750,0.450180072029,916,0.549819927971,0,0.0,1666,167,0.100240096038,302,0.181272509004,766,0.459783913565,431,0.258703481393,1666,5,0.00300120048019,1508,0.905162064826,153,0.0918367346939
18,475,219,0.461052631579,256,0.538947368421,0,0.0,475,35,0.0736842105263,94,0.197894736842,246,0.517894736842,100,0.210526315789,475,3,0.00631578947368,404,0.850526315789,68,0.143157894737
19,893,432,0.483762597984,461,0.516237402016,0,0.0,893,85,0.0951847704367,189,0.211646136618,414,0.463605823068,205,0.229563269877,893,1,0.00111982082867,801,0.896976483763,91,0.101903695409
20,1274,609,0.478021978022,664,0.521193092622,1,0.000784929356358,1274,131,0.102825745683,285,0.223704866562,614,0.481946624804,244,0.191522762951,1274,7,0.00549450549451,1134,0.89010989011,133,0.104395604396
01,1631,781,0.478847332925,844,0.517473942367,6,0.00367872470877,1631,132,0.0809319435929,327,0.200490496628,781,0.478847332925,391,0.239730226855,1631,9,0.00551808706315,1488,0.912323727774,134,0.0821581851625
02,603,271,0.449419568823,329,0.545605306799,3,0.00497512437811,603,60,0.0995024875622,108,0.179104477612,286,0.474295190713,149,0.247097844113,603,17,0.028192371476,514,0.852404643449,72,0.119402985075
03,2211,1024,0.463138851199,1178,0.532790592492,9,0.00407055630936,2211,215,0.0972410673903,488,0.220714608774,1053,0.476255088195,455,0.20578923564,2211,30,0.0135685210312,1995,0.902306648575,186,0.0841248303935
04,1776,840,0.472972972973,933,0.525337837838,3,0.00168918918919,1776,147,0.0827702702703,408,0.22972972973,860,0.484234234234,361,0.203265765766,1776,29,0.0163288288288,1624,0.914414414414,123,0.0692567567568
05,2123,987,0.464908148846,1128,0.531323598681,8,0.00376825247292,2123,189,0.0890249646726,499,0.235044747998,1065,0.501648610457,370,0.174281676872,2123,22,0.0103626943005,1931,0.90956194065,170,0.0800753650495
06,1291,577,0.446940356313,710,0.549961270333,4,0.00309837335399,1291,122,0.0945003872967,255,0.197521301317,586,0.453911696359,328,0.254066615027,1291,15,0.0116189000775,1164,0.901626646011,112,0.0867544539117
07,1156,479,0.414359861592,675,0.583910034602,2,0.00173010380623,1156,72,0.0622837370242,166,0.143598615917,438,0.378892733564,480,0.415224913495,1156,12,0.0103806228374,1001,0.865916955017,143,0.123702422145
08,1504,703,0.467420212766,799,0.53125,2,0.00132978723404,1504,124,0.0824468085106,299,0.198803191489,720,0.478723404255,361,0.240026595745,1504,3,0.00199468085106,1361,0.904920212766,140,0.093085106383
09,1223,583,0.476696647588,636,0.52003270646,4,0.00327064595258,1223,102,0.0834014717907,302,0.246933769419,554,0.452984464432,265,0.216680294358,1223,7,0.00572363041701,1117,0.913327882257,99,0.0809484873262
10,939,418,0.445154419595,521,0.554845580405,0,0.0,939,68,0.0724174653887,232,0.247071352503,454,0.483493077742,185,0.197018104366,939,5,0.00532481363152,856,0.911608093717,78,0.0830670926518
11,1152,549,0.4765625,597,0.518229166667,6,0.00520833333333,1152,110,0.0954861111111,256,0.222222222222,538,0.467013888889,248,0.215277777778,1152,34,0.0295138888889,996,0.864583333333,122,0.105902777778
12,2286,936,0.409448818898,1341,0.586614173228,9,0.00393700787402,2286,250,0.109361329834,501,0.219160104987,947,0.41426071741,588,0.257217847769,2286,25,0.0109361329834,1982,0.867016622922,279,0.122047244094
13,1213,532,0.43858202803,673,0.554822753504,8,0.00659521846661,1213,105,0.0865622423743,237,0.195383347073,532,0.43858202803,339,0.279472382523,1213,9,0.00741962077494,1079,0.889530090684,125,0.103050288541
14,1596,756,0.473684210526,831,0.520676691729,9,0.00563909774436,1596,128,0.0802005012531,263,0.164786967419,797,0.499373433584,408,0.255639097744,1596,7,0.00438596491228,1461,0.915413533835,128,0.0802005012531
15,1842,832,0.451682953312,1005,0.545602605863,5,0.00271444082519,1842,160,0.0868621064061,424,0.230184581976,855,0.464169381107,403,0.21878393051,1842,8,0.0043431053203,1637,0.888707926167,197,0.106948968512
16,1322,590,0.446293494705,725,0.548411497731,7,0.0052950075643,1322,111,0.0839636913767,266,0.201210287443,620,0.468986384266,325,0.245839636914,1322,14,0.0105900151286,1212,0.916792738275,96,0.0726172465961
17,1059,498,0.470254957507,558,0.526912181303,3,0.0028328611898,1059,87,0.0821529745042,273,0.257790368272,488,0.460812086874,211,0.199244570349,1059,6,0.0056657223796,973,0.918791312559,80,0.0755429650614
18,1909,882,0.462022001048,1020,0.534311157674,7,0.00366684127816,1909,136,0.0712414876899,372,0.194866422211,870,0.455735987428,531,0.278156102672,1909,15,0.00785751702462,1739,0.910948140388,155,0.0811943425877
19,2172,991,0.456261510129,1171,0.539134438306,10,0.00460405156538,2172,192,0.0883977900552,457,0.210405156538,1001,0.460865561694,522,0.240331491713,2172,15,0.00690607734807,1949,0.897329650092,208,0.0957642725599
20,946,401,0.423890063425,542,0.572938689218,3,0.00317124735729,946,93,0.0983086680761,218,0.23044397463,412,0.435517970402,223,0.235729386892,946,4,0.00422832980973,857,0.905919661734,85,0.0898520084567
21,1727,823,0.476548928778,903,0.522872032426,1,0.000579038795599,1727,139,0.0804863925883,309,0.17892298784,860,0.497973364215,419,0.242617255356,1727,3,0.0017371163868,1584,0.917197452229,140,0.0810654313839
22,1120,536,0.478571428571,582,0.519642857143,2,0.00178571428571,1120,93,0.0830357142857,272,0.242857142857,525,0.46875,230,0.205357142857,1120,14,0.0125,1005,0.897321428571,101,0.0901785714286
23,1310,610,0.465648854962,695,0.530534351145,5,0.00381679389313,1310,111,0.0847328244275,256,0.195419847328,669,0.510687022901,274,0.209160305344,1310,2,0.00152671755725,1170,0.893129770992,138,0.10534351145
24,705,335,0.475177304965,369,0.523404255319,1,0.00141843971631,705,49,0.0695035460993,153,0.217021276596,332,0.470921985816,171,0.242553191489,705,2,0.00283687943262,625,0.886524822695,78,0.110638297872
25,1617,738,0.456400742115,870,0.538033395176,9,0.00556586270872,1617,156,0.0964749536178,352,0.21768707483,803,0.496598639456,306,0.189239332096,1617,5,0.00309214594929,1471,0.909709338281,141,0.0871985157699
26,2400,1115,0.464583333333,1275,0.53125,10,0.00416666666667,2400,220,0.0916666666667,567,0.23625,1154,0.480833333333,459,0.19125,2400,19,0.00791666666667,2185,0.910416666667,196,0.0816666666667
27,1463,680,0.464798359535,782,0.534518113465,1,0.000683526999316,1463,131,0.0895420369105,366,0.25017088175,683,0.466848940533,283,0.193438140807,1463,6,0.0041011619959,1331,0.90977443609,126,0.0861244019139
28,1223,568,0.464431725266,651,0.532297628782,4,0.00327064595258,1223,129,0.105478331971,286,0.233851185609,554,0.452984464432,254,0.207686017989,1223,10,0.00817661488144,1116,0.912510220769,97,0.07931316435
33,1406,556,0.395448079659,842,0.598862019915,8,0.00568990042674,1406,100,0.0711237553343,231,0.164295874822,585,0.416073968706,490,0.348506401138,1406,2,0.00142247510669,1261,0.896870554765,143,0.101706970128
ALARKA,811,385,0.474722564735,425,0.524044389642,1,0.00123304562269,811,74,0.0912453760789,161,0.198520345253,385,0.474722564735,191,0.235511713933,811,2,0.00246609124538,799,0.985203452528,10,0.0123304562269
ALMOND,1314,664,0.505327245053,649,0.493911719939,1,0.00076103500761,1314,126,0.0958904109589,352,0.267884322679,618,0.470319634703,218,0.165905631659,1314,5,0.00380517503805,1295,0.985540334855,14,0.0106544901065
BC1,2185,1033,0.472768878719,1145,0.524027459954,7,0.00320366132723,2185,227,0.103890160183,509,0.23295194508,1006,0.460411899314,443,0.202745995423,2185,4,0.00183066361556,2139,0.978947368421,42,0.0192219679634
BC2,2447,1131,0.462198610544,1312,0.536166734777,4,0.0016346546792,2447,283,0.115651818553,606,0.247650183899,1043,0.426236207601,515,0.210461789947,2447,7,0.0028606456886,2399,0.98038414385,41,0.0167552104618
WHCH,2885,1324,0.458925476603,1559,0.540381282496,2,0.000693240901213,2885,450,0.155979202773,767,0.265857885615,1191,0.412824956672,477,0.165337954939,2885,14,0.00485268630849,2791,0.967417677643,80,0.0277296360485
B1,1549,668,0.431245965139,867,0.559715945771,14,0.00903808908974,1549,143,0.0923176242737,305,0.196901226598,616,0.397675919948,485,0.31310522918,1549,6,0.00387346675274,1298,0.837959974177,245,0.15816655907
B2,1480,646,0.436486486486,824,0.556756756757,10,0.00675675675676,1480,152,0.102702702703,346,0.233783783784,652,0.440540540541,330,0.222972972973,1480,8,0.00540540540541,1189,0.803378378378,283,0.191216216216
B3,1687,729,0.432128037937,949,0.562537048014,9,0.00533491404861,1687,128,0.0758743331357,266,0.157676348548,538,0.318909306461,755,0.447540011855,1687,11,0.00652045050385,1426,0.84528749259,250,0.148192056906
B4,1612,689,0.427419354839,910,0.564516129032,13,0.00806451612903,1612,272,0.168734491315,273,0.16935483871,456,0.282878411911,611,0.379032258065,1612,12,0.00744416873449,1225,0.759925558313,375,0.232630272953
BD,2382,1095,0.459697732997,1270,0.533165407221,17,0.0071368597817,2382,233,0.0978169605374,496,0.208228379513,1112,0.466834592779,541,0.22712006717,2382,0,0.0,2020,0.848026868178,362,0.151973131822
BG,443,210,0.474040632054,232,0.523702031603,1,0.00225733634312,443,44,0.0993227990971,106,0.23927765237,203,0.458239277652,90,0.20316027088,443,1,0.00225733634312,370,0.835214446953,72,0.162528216704
CC,2142,1006,0.469654528478,1126,0.525676937442,10,0.0046685340803,2142,228,0.106442577031,417,0.194677871148,923,0.430905695612,574,0.267973856209,2142,4,0.00186741363212,1872,0.873949579832,266,0.124183006536
CM,680,316,0.464705882353,359,0.527941176471,5,0.00735294117647,680,43,0.0632352941176,110,0.161764705882,310,0.455882352941,217,0.319117647059,680,3,0.00441176470588,564,0.829411764706,113,0.166176470588
DR,2137,985,0.460926532522,1130,0.528778661675,22,0.0102948058025,2137,97,0.0453907346748,233,0.109031352363,790,0.369677117454,1017,0.475900795508,2137,6,0.00280767430978,1806,0.845109967244,325,0.152082358446
EF,790,392,0.496202531646,391,0.494936708861,7,0.00886075949367,790,61,0.0772151898734,112,0.141772151899,364,0.460759493671,253,0.320253164557,790,4,0.00506329113924,661,0.836708860759,125,0.158227848101
GL,346,161,0.465317919075,183,0.528901734104,2,0.00578034682081,346,32,0.0924855491329,84,0.242774566474,176,0.508670520231,54,0.156069364162,346,1,0.0028901734104,290,0.838150289017,55,0.158959537572
LR,1311,629,0.479786422578,675,0.514874141876,7,0.00533943554539,1311,109,0.0831426392067,277,0.211289092296,621,0.473684210526,304,0.231884057971,1311,5,0.00381388253242,1090,0.831426392067,216,0.1647597254
LT,561,259,0.461675579323,300,0.534759358289,2,0.00356506238859,561,45,0.0802139037433,69,0.122994652406,269,0.479500891266,178,0.317290552585,561,1,0.0017825311943,476,0.848484848485,84,0.149732620321
PF,1418,736,0.51904090268,675,0.476022566996,7,0.0049365303244,1418,274,0.193229901269,316,0.222849083216,498,0.35119887165,330,0.232722143865,1418,17,0.0119887165021,1116,0.787023977433,285,0.200987306065
QB,481,235,0.488565488565,245,0.509355509356,1,0.002079002079,481,61,0.126819126819,96,0.199584199584,219,0.455301455301,105,0.218295218295,481,0,0.0,429,0.891891891892,52,0.108108108108
RE,1803,886,0.491403216861,904,0.501386577926,13,0.00721020521353,1803,180,0.0998336106489,414,0.229617304493,787,0.436494731004,422,0.234054353855,1803,2,0.00110926234054,1557,0.863560732113,244,0.135330005546
SW,434,208,0.479262672811,219,0.504608294931,7,0.0161290322581,434,44,0.101382488479,60,0.138248847926,188,0.433179723502,142,0.327188940092,434,2,0.00460829493088,353,0.8133640553,79,0.18202764977
WC,1527,722,0.472822527832,801,0.524557956778,4,0.00261951538965,1527,90,0.0589390962672,172,0.112639161755,649,0.425016371971,616,0.403405370007,1527,6,0.00392927308448,1327,0.869024230517,194,0.127046496398
01,245,109,0.444897959184,134,0.54693877551,2,0.00816326530612,245,23,0.0938775510204,53,0.216326530612,103,0.420408163265,66,0.269387755102,245,0,0.0,178,0.726530612245,67,0.273469387755
02,1554,688,0.442728442728,851,0.547619047619,15,0.00965250965251,1554,161,0.103603603604,320,0.20592020592,697,0.44851994852,376,0.241956241956,1554,9,0.00579150579151,1221,0.785714285714,324,0.208494208494
03,216,101,0.467592592593,114,0.527777777778,1,0.00462962962963,216,17,0.0787037037037,40,0.185185185185,102,0.472222222222,57,0.263888888889,216,0,0.0,168,0.777777777778,48,0.222222222222
14,68,33,0.485294117647,35,0.514705882353,0,0.0,68,6,0.0882352941176,17,0.25,27,0.397058823529,18,0.264705882353,68,0,0.0,48,0.705882352941,20,0.294117647059
15,515,243,0.471844660194,270,0.52427184466,2,0.00388349514563,515,42,0.0815533980583,98,0.190291262136,250,0.485436893204,125,0.242718446602,515,0,0.0,407,0.790291262136,108,0.209708737864
16,29,15,0.51724137931,14,0.48275862069,0,0.0,29,7,0.241379310345,3,0.103448275862,14,0.48275862069,5,0.172413793103,29,1,0.0344827586207,16,0.551724137931,12,0.413793103448
001,1236,504,0.407766990291,721,0.583333333333,11,0.0088996763754,1236,172,0.139158576052,396,0.320388349515,470,0.380258899676,198,0.160194174757,1236,34,0.0275080906149,1064,0.860841423948,138,0.111650485437
002,1623,699,0.430683918669,906,0.558225508318,18,0.0110905730129,1623,209,0.128773875539,398,0.245224892175,705,0.43438077634,311,0.191620455946,1623,72,0.0443622920518,1390,0.856438693777,161,0.0991990141713
003,1191,489,0.410579345088,694,0.582703610411,8,0.00671704450042,1191,113,0.0948782535684,250,0.209907640638,499,0.418975650714,329,0.27623845508,1191,41,0.0344248530647,1030,0.864819479429,120,0.100755667506
004,1310,560,0.427480916031,731,0.558015267176,19,0.0145038167939,1310,216,0.164885496183,365,0.278625954198,546,0.41679389313,183,0.139694656489,1310,45,0.0343511450382,1108,0.845801526718,157,0.119847328244
005,2914,1344,0.461221688401,1551,0.532258064516,19,0.00652024708305,2914,312,0.107069320522,889,0.305078929307,1290,0.442690459849,423,0.145161290323,2914,107,0.0367192862045,2526,0.866849691146,281,0.0964310226493
006,1808,844,0.466814159292,959,0.530420353982,5,0.00276548672566,1808,199,0.110066371681,446,0.246681415929,839,0.464048672566,324,0.179203539823,1808,34,0.0188053097345,1663,0.919800884956,111,0.0613938053097
007,2942,1385,0.470768184908,1544,0.524813052345,13,0.00441876274643,2942,315,0.107070020394,765,0.260027192386,1415,0.480965329708,447,0.151937457512,2942,101,0.0343303874915,2587,0.87933378654,254,0.0863358259687
008,2192,973,0.443886861314,1195,0.545164233577,24,0.0109489051095,2192,467,0.213047445255,533,0.243156934307,881,0.401916058394,311,0.141879562044,2192,36,0.0164233576642,1837,0.838047445255,319,0.14552919708
009,1464,602,0.411202185792,852,0.581967213115,10,0.0068306010929,1464,174,0.118852459016,385,0.262978142077,670,0.457650273224,235,0.160519125683,1464,10,0.0068306010929,1281,0.875,173,0.118169398907
010,1205,498,0.413278008299,696,0.577593360996,11,0.00912863070539,1205,149,0.123651452282,320,0.265560165975,531,0.440663900415,205,0.170124481328,1205,36,0.0298755186722,1011,0.839004149378,158,0.13112033195
011,2235,1077,0.481879194631,1146,0.512751677852,12,0.00536912751678,2235,226,0.101118568233,585,0.261744966443,1074,0.480536912752,350,0.156599552573,2235,4,0.00178970917226,2078,0.929753914989,153,0.0684563758389
012,2168,1042,0.480627306273,1121,0.517066420664,5,0.00230627306273,2168,251,0.115774907749,470,0.216789667897,1052,0.485239852399,395,0.182195571956,2168,0,0.0,2017,0.930350553506,151,0.0696494464945
013,2390,1142,0.477824267782,1240,0.518828451883,8,0.00334728033473,2390,261,0.109205020921,573,0.239748953975,1195,0.5,361,0.151046025105,2390,14,0.00585774058577,2227,0.93179916318,149,0.0623430962343
014,1595,720,0.451410658307,866,0.542946708464,9,0.00564263322884,1595,144,0.0902821316614,478,0.299686520376,708,0.443887147335,265,0.166144200627,1595,24,0.0150470219436,1432,0.897805642633,139,0.0871473354232
015,3773,1655,0.438642989663,2087,0.553140736814,31,0.0082162735224,3773,281,0.0744765438643,1172,0.310628147363,1689,0.44765438643,631,0.167240922343,3773,81,0.0214683275908,3207,0.849986747946,485,0.128544924463
016,3254,1516,0.465888137677,1715,0.527043638599,23,0.00706822372465,3254,311,0.0955746773202,1082,0.332513829133,1425,0.437922556853,436,0.133988936693,3254,53,0.0162876459742,2818,0.866011063307,383,0.117701290719
017A,2993,1437,0.480120280655,1530,0.511192783161,26,0.00868693618443,2993,316,0.105579685934,831,0.277647844972,1544,0.515870364183,302,0.100902104911,2993,77,0.0257266956231,2630,0.878717006348,286,0.0955562980287
017B,3012,1460,0.484727755644,1529,0.507636122178,23,0.00763612217795,3012,360,0.119521912351,654,0.217131474104,1806,0.599601593625,192,0.0637450199203,3012,61,0.0202523240372,2609,0.86620185923,342,0.113545816733
018,2390,1189,0.497489539749,1189,0.497489539749,12,0.00502092050209,2390,267,0.111715481172,358,0.149790794979,1469,0.614644351464,296,0.123849372385,2390,28,0.0117154811715,2135,0.893305439331,227,0.0949790794979
019,3732,1797,0.481511254019,1909,0.511521972133,26,0.0069667738478,3732,381,0.102090032154,979,0.262325830654,1965,0.52652733119,407,0.109056806002,3732,60,0.016077170418,3333,0.89308681672,339,0.0908360128617
020A,2821,1256,0.445232187168,1541,0.546260191421,24,0.00850762141085,2821,249,0.0882665721375,921,0.326479971641,1333,0.472527472527,318,0.112725983694,2821,57,0.0202056008508,2432,0.862105636299,332,0.11768876285
020B,2459,1185,0.481903212688,1261,0.512810085401,13,0.00528670191135,2459,265,0.107767385116,522,0.212281415209,1464,0.595363969093,208,0.0845872305815,2459,34,0.0138267588451,2204,0.896299308662,221,0.0898739324929
021,2139,1012,0.47311827957,1123,0.525011687705,4,0.00187003272557,2139,234,0.109396914446,457,0.213651238897,1112,0.519869097709,336,0.157082748948,2139,11,0.00514258999532,1967,0.9195885928,161,0.0752688172043
022,2483,1174,0.472815142972,1295,0.521546516311,14,0.00563834071687,2483,254,0.102295610149,466,0.187676198147,1233,0.496576721708,530,0.213451469996,2483,13,0.00523560209424,2326,0.936770036246,144,0.0579943616593
023,1985,929,0.468010075567,1051,0.529471032746,5,0.00251889168766,1985,198,0.0997481108312,427,0.215113350126,940,0.47355163728,420,0.211586901763,1985,31,0.0156171284635,1804,0.908816120907,150,0.0755667506297
024,2286,1088,0.475940507437,1183,0.517497812773,15,0.00656167979003,2286,243,0.106299212598,539,0.235783027122,1088,0.475940507437,416,0.181977252843,2286,22,0.00962379702537,2092,0.915135608049,172,0.0752405949256
025,1824,870,0.476973684211,942,0.516447368421,12,0.00657894736842,1824,192,0.105263157895,384,0.210526315789,902,0.49451754386,346,0.189692982456,1824,18,0.00986842105263,1655,0.907346491228,151,0.0827850877193
026,1861,887,0.476625470177,968,0.520150456744,6,0.00322407307899,1861,212,0.113917248791,480,0.257925846319,894,0.480386888769,275,0.14777001612,1861,10,0.00537345513165,1706,0.916711445459,145,0.0779150994089
027,1781,838,0.470522178551,934,0.524424480629,9,0.00505334081976,1781,173,0.0971364402021,393,0.22066254913,863,0.484559236384,352,0.197641774284,1781,8,0.00449185850646,1642,0.92195395845,131,0.0735541830432
028,11176,5402,0.483357193987,5671,0.50742662849,103,0.00921617752326,11176,960,0.0858983536149,2626,0.234967788117,6840,0.612025769506,750,0.0671080887616,11176,238,0.0212956335004,9279,0.830261274159,1659,0.148443092341
029A,3356,1556,0.463647199046,1769,0.527115613826,31,0.00923718712753,3356,324,0.0965435041716,1217,0.3626340882,1520,0.452920143027,295,0.0879022646007,3356,199,0.0592967818832,2801,0.834624553039,356,0.106078665077
029B,1594,750,0.470514429109,830,0.520702634881,14,0.00878293601004,1594,160,0.100376411543,491,0.308030112923,789,0.494981179423,154,0.0966122961104,1594,51,0.0319949811794,1392,0.873274780427,151,0.094730238394
029C,1985,939,0.473047858942,1035,0.521410579345,11,0.00554156171285,1985,163,0.0821158690176,487,0.245340050378,1099,0.553652392947,236,0.118891687657,1985,24,0.0120906801008,1733,0.873047858942,228,0.114861460957
030,3750,1754,0.467733333333,1967,0.524533333333,29,0.00773333333333,3750,390,0.104,996,0.2656,1707,0.4552,657,0.1752,3750,108,0.0288,3283,0.875466666667,359,0.0957333333333
031,2867,1341,0.467736309731,1512,0.527380537147,14,0.00488315312173,2867,287,0.100104638995,991,0.345657481688,1286,0.448552493896,303,0.10568538542,2867,103,0.0359260551099,2462,0.858737356121,302,0.105336588769
032,2820,1371,0.486170212766,1433,0.508156028369,16,0.00567375886525,2820,275,0.0975177304965,592,0.209929078014,1535,0.544326241135,418,0.148226950355,2820,26,0.00921985815603,2473,0.87695035461,321,0.113829787234
033,2484,1158,0.466183574879,1315,0.529388083736,11,0.00442834138486,2484,253,0.101851851852,601,0.241948470209,1185,0.477053140097,445,0.179146537842,2484,17,0.00684380032206,2263,0.911030595813,204,0.0821256038647
034,2857,1355,0.474273713686,1495,0.523276163808,7,0.00245012250613,2857,285,0.0997549877494,666,0.233111655583,1434,0.501925096255,472,0.165208260413,2857,13,0.00455022751138,2620,0.917045852293,224,0.078403920196
035,1867,911,0.487948580611,946,0.506695232994,10,0.00535618639529,1867,198,0.106052490627,324,0.173540439207,1098,0.588109266202,247,0.132297803964,1867,19,0.010176754151,1667,0.892876272094,181,0.0969469737547
