,STATEFP10,COUNTYFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,VTD
2053,37,141,SC13,37141SC13,P,SC13,Voting District SC13,V1,G5240,S,42895662.0,95212771.0,34.4008993,-77.5824207,37141SC13SC13
2054,37,141,SP15,37141SP15,P,SP15,Voting District SP15,V1,G5240,S,153663319.0,450024.0,34.5011989,-77.64668329999999,37141SP15SP15
2055,37,141,UH08,37141UH08,P,UH08,Voting District UH08,V1,G5240,S,271590839.0,314350.0,34.655469000000004,-77.7534391,37141UH08UH08
2056,37,141,UT14,37141UT14,P,UT14,Voting District UT14,V1,G5240,S,56979138.0,982141.0,34.4258804,-77.6953418,37141UT14UT14
2057,37,141,UU17,37141UU17,P,UU17,Voting District UU17,V1,G5240,S,88272206.0,369662.0,34.69529970000001,-78.0294032,37141UU17UU17
2058,37,165,8,371658,A,8,Voting District 8,V1,G5240,N,251619938.0,1360909.0,34.903180400000004,-79.50178000000001,3716588
2059,37,165,3,371653,A,3,Voting District 3,V1,G5240,N,20982484.0,111723.0,34.7623352,-79.5038282,3716533
2060,37,165,4,371654,A,4,Voting District 4,V1,G5240,N,26621630.0,426533.0,34.7196961,-79.4970692,3716544
2061,37,165,9,371659,A,9,Voting District 9,V1,G5240,N,77985996.0,725184.0,34.8480961,-79.57665209999999,3716599
2062,37,165,7,371657,A,7,Voting District 7,V1,G5240,N,182832302.0,657354.0,34.91224879999999,-79.40134470000001,3716577
2063,37,165,10,3716510,A,10,Voting District 10,V1,G5240,N,92949988.0,170704.0,34.769640700000004,-79.5946224,371651010
2064,37,165,2,371652,A,2,Voting District 2,V1,G5240,N,24559497.0,73469.0,34.7488231,-79.4229943,3716522
2065,37,165,5,371655,A,5,Voting District 5,V1,G5240,N,82344167.0,281673.0,34.6962891,-79.4499611,3716555
2066,37,165,6,371656,A,6,Voting District 6,V1,G5240,N,55230626.0,14439.0,34.7793982,-79.3960394,3716566
2067,37,165,1,371651,A,1,Voting District 1,V1,G5240,N,10686856.0,0.0,34.785605700000005,-79.45160159999999,3716511
2068,37,13,RVRD,37013RVRD,P,RVRD,Voting District RVRD,V1,G5240,S,13254201.0,5006632.0,35.4989718,-76.98594240000001,37013RVRDRVRD
2069,37,13,AUROR,37013AUROR,P,AUROR,Voting District AUROR,V1,G5240,S,289772384.0,90925132.0,35.3122636,-76.737959,37013AURORAUROR
2070,37,13,NCRK,37013NCRK,P,NCRK,Voting District NCRK,V1,G5240,S,125192528.0,108105787.0,35.435233600000004,-76.64541659999999,37013NCRKNCRK
2071,37,13,WASH1,37013WASH1,P,WASH1,Voting District WASH1,V1,G5240,S,2529270.0,663142.0,35.541163399999995,-77.0415564,37013WASH1WASH1
2072,37,13,BLCK,37013BLCK,P,BLCK,Voting District BLCK,V1,G5240,S,137782557.0,12806288.0,35.3779446,-76.96814379999999,37013BLCKBLCK
2073,37,13,OLDF,37013OLDF,P,OLDF,Voting District OLDF,V1,G5240,S,106903766.0,0.0,35.6320281,-77.035122,37013OLDFOLDF
2074,37,13,PINET,37013PINET,P,PINET,Voting District PINET,V1,G5240,S,204685502.0,0.0,35.637629100000005,-76.874636,37013PINETPINET
2075,37,13,BELHV,37013BELHV,P,BELHV,Voting District BELHV,V1,G5240,S,115371154.0,32575693.0,35.5691136,-76.5731596,37013BELHVBELHV
2076,37,13,GILEA,37013GILEA,P,GILEA,Voting District GILEA,V1,G5240,S,59980006.0,14533102.0,35.4603209,-77.014126,37013GILEAGILEA
2077,37,13,TCRK,37013TCRK,P,TCRK,Voting District TCRK,V1,G5240,S,116073589.0,137021.0,35.6656136,-77.1336348,37013TCRKTCRK
2078,37,13,PSJW3,37013PSJW3,P,PSJW3,Voting District PSJW3,V1,G5240,S,8141206.0,0.0,35.570491499999996,-77.0528588,37013PSJW3PSJW3
2079,37,13,CHOCO,37013CHOCO,P,CHOCO,Voting District CHOCO,V1,G5240,S,218004507.0,8012550.0,35.4569086,-77.11216309999999,37013CHOCOCHOCO
2080,37,13,WASH2,37013WASH2,P,WASH2,Voting District WASH2,V1,G5240,S,8080177.0,675102.0,35.5614451,-77.071995,37013WASH2WASH2
2081,37,13,PANTE,37013PANTE,P,PANTE,Voting District PANTE,V1,G5240,S,214548914.0,3951453.0,35.641272,-76.7018095,37013PANTEPANTE
2082,37,13,WASH4,37013WASH4,P,WASH4,Voting District WASH4,V1,G5240,S,8597981.0,0.0,35.560104200000005,-77.02879370000001,37013WASH4WASH4
2083,37,13,BEADM,37013BEADM,P,BEADM,Voting District BEADM,V1,G5240,S,47475511.0,32089.0,35.5683657,-76.96192579999999,37013BEADMBEADM
2084,37,13,EDWAR,37013EDWAR,P,EDWAR,Voting District EDWAR,V1,G5240,S,143386353.0,15076701.0,35.339272799999996,-76.87110320000001,37013EDWAREDWAR
2085,37,13,SURBA,37013SURBA,P,SURBA,Voting District SURBA,V1,G5240,S,103336191.0,34913360.0,35.4674408,-76.80690030000001,37013SURBASURBA
2086,37,13,HB,37013HB,P,HB,Voting District HB,V1,G5240,S,146745049.0,480031.0,35.5508398,-76.7804386,37013HBHB
2087,37,13,WDPD,37013WDPD,P,WDPD,Voting District WDPD,V1,G5240,S,64761463.0,8614391.0,35.5044036,-76.91729509999999,37013WDPDWDPD
2088,37,13,WASHP,37013WASHP,P,WASHP,Voting District WASHP,V1,G5240,S,8431488.0,2191252.0,35.530291299999995,-77.0020275,37013WASHPWASHP
2089,37,5,06,3700506,P,06,Voting District 06,V1,G5240,S,79021028.0,122557.0,36.486704100000004,-81.24398000000001,370050606
2090,37,5,05,3700505,P,05,Voting District 05,V1,G5240,S,73611066.0,943611.0,36.55165770000001,-81.2746193,370050505
2091,37,5,01,3700501,P,01,Voting District 01,V1,G5240,S,105086841.0,400439.0,36.4363029,-81.019138,370050101
2092,37,5,03,3700503,P,03,Voting District 03,V1,G5240,S,124781368.0,1587609.0,36.546383899999995,-81.10801529999999,370050303
2093,37,5,04,3700504,P,04,Voting District 04,V1,G5240,S,102321110.0,690487.0,36.5200905,-80.97757370000001,370050404
2094,37,5,02,3700502,P,02,Voting District 02,V1,G5240,S,61996351.0,5293.0,36.4190243,-81.22586070000001,370050202
2095,37,5,07,3700507,P,07,Voting District 07,V1,G5240,S,61985293.0,102983.0,36.4599771,-81.1313929,370050707
2096,37,161,04A,3716104A,P,04A,Voting District 04A,V1,G5240,S,171584179.0,342834.0,35.4711345,-81.91695229999999,3716104A04A
2097,37,161,16A,3716116A,P,16A,Voting District 16A,V1,G5240,S,144618219.0,245673.0,35.471230799999994,-82.0457927,3716116A16A
2098,37,161,27,3716127,P,27,Voting District 27,V1,G5240,S,25585230.0,0.0,35.369951799999996,-81.97731490000001,371612727
2099,37,161,28,3716128,P,28,Voting District 28,V1,G5240,S,20396354.0,0.0,35.3827375,-81.94019709999999,371612828
2100,37,161,06A,3716106A,P,06A,Voting District 06A,V1,G5240,S,166229160.0,3284172.0,35.446132299999995,-82.18341550000001,3716106A06A
2101,37,161,13,3716113,P,13,Voting District 13,V1,G5240,S,29135945.0,190521.0,35.34478729999999,-81.888101,371611313
2102,37,161,30,3716130,P,30,Voting District 30,V1,G5240,S,22659623.0,0.0,35.348519,-81.9274143,371613030
2103,37,161,14,3716114,P,14,Voting District 14,V1,G5240,S,20193589.0,0.0,35.330873,-81.8499202,371611414
2104,37,161,10A,3716110A,P,10A,Voting District 10A,V1,G5240,S,221888183.0,45182.0,35.5046938,-81.7572954,3716110A10A
2105,37,161,03A,3716103A,P,03A,Voting District 03A,V1,G5240,S,85565020.0,51626.0,35.427226399999995,-81.8179667,3716103A03A
2106,37,161,19,3716119,P,19,Voting District 19,V1,G5240,S,45627870.0,21887.0,35.2329878,-81.8246877,371611919
2107,37,161,34,3716134,P,34,Voting District 34,V1,G5240,S,55816774.0,14999.0,35.3060518,-81.9788997,371613434
2108,37,161,09A,3716109A,P,09A,Voting District 09A,V1,G5240,S,119136023.0,167832.0,35.231401399999996,-81.90687679999999,3716109A09A
2109,37,161,18,3716118,P,18,Voting District 18,V1,G5240,S,115324253.0,69466.0,35.394339200000005,-82.0578624,371611818
2110,37,161,05A,3716105A,P,05A,Voting District 05A,V1,G5240,S,59630238.0,112658.0,35.211888099999996,-81.7693043,3716105A05A
2111,37,161,11,3716111,P,11,Voting District 11,V1,G5240,S,136375997.0,106203.0,35.3510276,-81.7544187,371611111
2112,37,161,29,3716129,P,29,Voting District 29,V1,G5240,S,21100302.0,23827.0,35.294136,-81.85222309999999,371612929
2113,37,119,001,37119001,P,001,Voting District 001,V1,G5240,S,1648485.0,0.0,35.2029791,-80.8241809,37119001001
2114,37,119,002,37119002,P,002,Voting District 002,V1,G5240,S,2255286.0,0.0,35.209825099999996,-80.82223499999999,37119002002
2115,37,119,042,37119042,P,042,Voting District 042,V1,G5240,S,2503282.0,1126.0,35.2713664,-80.78595729999999,37119042042
2116,37,119,043,37119043,P,043,Voting District 043,V1,G5240,S,2851467.0,12850.0,35.243367299999996,-80.7702385,37119043043
2117,37,119,044,37119044,P,044,Voting District 044,V1,G5240,S,2569953.0,6882.0,35.227408000000004,-80.79304040000001,37119044044
2118,37,119,091,37119091,P,091,Voting District 091,V1,G5240,S,7614766.0,18149.0,35.0912855,-80.76525190000001,37119091091
2119,37,119,092,37119092,P,092,Voting District 092,V1,G5240,S,4415301.0,62442.0,35.113471600000004,-80.8516103,37119092092
2120,37,119,094,37119094,P,094,Voting District 094,V1,G5240,S,2257206.0,0.0,35.184535499999996,-80.7201046,37119094094
2121,37,119,095,37119095,P,095,Voting District 095,V1,G5240,S,2108358.0,92852.0,35.2114472,-80.7174495,37119095095
2122,37,119,096,37119096,P,096,Voting District 096,V1,G5240,S,2394577.0,1772.0,35.1341864,-80.74825770000001,37119096096
2123,37,119,226,37119226,P,226,Voting District 226,V1,G5240,S,4928133.0,24434.0,35.0752708,-80.8291228,37119226226
2124,37,177,16,3717716,P,16,Voting District 16,V1,G5240,S,101980068.0,504129.0,35.7682822,-76.365503,371771616
2125,37,119,003,37119003,P,003,Voting District 003,V1,G5240,S,2499466.0,149.0,35.2410218,-80.7508522,37119003003
2126,37,119,004,37119004,P,004,Voting District 004,V1,G5240,S,4026447.0,83217.0,35.2355875,-80.724307,37119004004
2127,37,119,005,37119005,P,005,Voting District 005,V1,G5240,S,1470175.0,0.0,35.22208320000001,-80.7739775,37119005005
2128,37,119,045,37119045,P,045,Voting District 045,V1,G5240,S,1877230.0,0.0,35.218319799999996,-80.7621807,37119045045
2129,37,119,046,37119046,P,046,Voting District 046,V1,G5240,S,2604292.0,0.0,35.210628,-80.7931033,37119046046
2130,37,119,217,37119217,P,217,Voting District 217,V1,G5240,S,7826289.0,15181.0,35.126883899999996,-80.725044,37119217217
2131,37,119,097,37119097,P,097,Voting District 097,V1,G5240,S,1937963.0,15616.0,35.108367799999996,-80.8755685,37119097097
2132,37,119,098,37119098,P,098,Voting District 098,V1,G5240,S,6013123.0,60150.0,35.15491420000001,-80.8847533,37119098098
2133,37,119,227,37119227,P,227,Voting District 227,V1,G5240,S,10978571.0,29079.0,35.0645245,-80.74686379999999,37119227227
2134,37,119,229,37119229,P,229,Voting District 229,V1,G5240,S,28166464.0,3657976.0,35.0802731,-81.0201676,37119229229
2135,37,119,230,37119230,P,230,Voting District 230,V1,G5240,S,22496935.0,906799.0,35.1643013,-80.96710859999999,37119230230
2136,37,119,231,37119231,P,231,Voting District 231,V1,G5240,S,5260970.0,28067.0,35.0579851,-80.88086640000002,37119231231
2137,37,119,232,37119232,P,232,Voting District 232,V1,G5240,S,4838944.0,47975.0,35.0539386,-80.8049563,37119232232
2138,37,119,233,37119233,P,233,Voting District 233,V1,G5240,S,5663304.0,41756.0,35.1093277,-80.74253780000001,37119233233
2139,37,119,234,37119234,P,234,Voting District 234,V1,G5240,S,7143064.0,27874.0,35.1948671,-80.680073,37119234234
2140,37,119,236,37119236,P,236,Voting District 236,V1,G5240,S,35287975.0,202565.0,35.2012598,-80.60684599999999,37119236236
2141,37,119,007,37119007,P,007,Voting District 007,V1,G5240,S,1721363.0,0.0,35.1848824,-80.78599090000002,37119007007
2142,37,119,008,37119008,P,008,Voting District 008,V1,G5240,S,1843669.0,0.0,35.1912343,-80.835356,37119008008
2143,37,119,047,37119047,P,047,Voting District 047,V1,G5240,S,2818760.0,7869.0,35.1800007,-80.81004,37119047047
2144,37,119,048,37119048,P,048,Voting District 048,V1,G5240,S,3042106.0,12063.0,35.165242,-80.8150859,37119048048
2145,37,119,099,37119099,P,099,Voting District 099,V1,G5240,S,4117593.0,39536.0,35.1502715,-80.7326188,37119099099
2146,37,119,100,37119100,P,100,Voting District 100,V1,G5240,S,2859333.0,6341.0,35.1087653,-80.78870570000001,37119100100
2147,37,119,101,37119101,P,101,Voting District 101,V1,G5240,S,2858171.0,2437.0,35.102474799999996,-80.8396218,37119101101
2148,37,119,102,37119102,P,102,Voting District 102,V1,G5240,S,4127112.0,27265.0,35.1639407,-80.7198209,37119102102
2149,37,119,103,37119103,P,103,Voting District 103,V1,G5240,S,4252666.0,23864.0,35.1237541,-80.7654266,37119103103
2150,37,119,104,37119104,P,104,Voting District 104,V1,G5240,S,3241563.0,12624.0,35.2515499,-80.74336690000001,37119104104
2151,37,119,237,37119237,P,237,Voting District 237,V1,G5240,S,7206165.0,6634.0,35.325255,-80.69626109999999,37119237237
2152,37,119,238.1,37119238.1,P,238.1,Voting District 238.1,V1,G5240,S,3502487.0,70923.0,35.3449436,-80.8115091,37119238.1238.1
2153,37,119,151,37119151,P,151,Voting District 151,V1,G5240,S,7069478.0,45419.0,35.3642299,-80.8030301,37119151151
2154,37,119,009,37119009,P,009,Voting District 009,V1,G5240,S,2889572.0,0.0,35.209472,-80.84425290000001,37119009009
2155,37,119,010,37119010,P,010,Voting District 010,V1,G5240,S,1460960.0,0.0,35.2037778,-80.8550356,37119010010
2156,37,119,049,37119049,P,049,Voting District 049,V1,G5240,S,1810323.0,0.0,35.1723531,-80.84553690000001,37119049049
2157,37,119,050,37119050,P,050,Voting District 050,V1,G5240,S,2915856.0,1162.0,35.1599423,-80.8625814,37119050050
2158,37,119,105,37119105,P,105,Voting District 105,V1,G5240,S,5175855.0,10891.0,35.291779299999995,-80.74246690000001,37119105105
2159,37,119,106,37119106,P,106,Voting District 106,V1,G5240,S,2112136.0,0.0,35.1644047,-80.7650032,37119106106
2160,37,119,146,37119146,P,146,Voting District 146,V1,G5240,S,5334937.0,21888.0,35.3103117,-80.78717490000001,37119146146
2161,37,119,107.1,37119107.1,P,107.1,Voting District 107.1,V1,G5240,S,3920537.0,17623.0,35.32021029999999,-80.7984146,37119107.1107.1
2162,37,119,239,37119239,P,239,Voting District 239,V1,G5240,S,7955857.0,52313.0,35.363495,-80.7732696,37119239239
2163,37,119,145,37119145,P,145,Voting District 145,V1,G5240,S,10035003.0,154528.0,35.38152,-80.75925809999998,37119145145
2164,37,119,241,37119241,P,241,Voting District 241,V1,G5240,S,35855700.0,188712.0,35.4001141,-80.80713100000001,37119241241
2165,37,119,242,37119242,P,242,Voting District 242,V1,G5240,S,6547779.0,11104529.0,35.468740999999994,-80.9256233,37119242242
2166,37,119,243,37119243,P,243,Voting District 243,V1,G5240,S,28379290.0,3890113.0,35.1334035,-81.00937259999999,37119243243
2167,37,119,220,37119220,P,220,Voting District 220,V1,G5240,S,7838091.0,115796.0,35.1597182,-80.6819577,37119220220
2168,37,119,235,37119235,P,235,Voting District 235,V1,G5240,S,6447069.0,58302.0,35.1738545,-80.6944823,37119235235
2169,37,119,011,37119011,P,011,Voting District 011,V1,G5240,S,4253736.0,1212.0,35.232029100000005,-80.85268020000001,37119011011
2170,37,119,012,37119012,P,012,Voting District 012,V1,G5240,S,2847144.0,0.0,35.2461255,-80.8651114,37119012012
2171,37,119,051,37119051,P,051,Voting District 051,V1,G5240,S,2324172.0,0.0,35.184197499999996,-80.8614851,37119051051
2172,37,119,052,37119052,P,052,Voting District 052,V1,G5240,S,6139020.0,26874.0,35.1910338,-80.8907375,37119052052
2173,37,119,109,37119109,P,109,Voting District 109,V1,G5240,S,1865993.0,0.0,35.2158527,-80.81497259999999,37119109109
2174,37,119,110,37119110,P,110,Voting District 110,V1,G5240,S,1984212.0,6584.0,35.126705,-80.818569,37119110110
2175,37,119,111,37119111,P,111,Voting District 111,V1,G5240,S,2309426.0,768.0,35.139669299999994,-80.8276387,37119111111
2176,37,119,112,37119112,P,112,Voting District 112,V1,G5240,S,2988431.0,92728.0,35.071290600000005,-80.78317209999999,37119112112
2177,37,119,113,37119113,P,113,Voting District 113,V1,G5240,S,5139178.0,6601.0,35.078276200000005,-80.7518735,37119113113
2178,37,119,204.1,37119204.1,P,204.1,Voting District 204.1,V1,G5240,S,6822290.0,34062.0,35.301656,-80.6986804,37119204.1204.1
2179,37,119,149,37119149,P,149,Voting District 149,V1,G5240,S,9816566.0,160355.0,35.282364,-80.7163915,37119149149
2180,37,119,202,37119202,P,202,Voting District 202,V1,G5240,S,30766491.0,324116.0,35.458909600000005,-80.831125,37119202202
2181,37,119,206,37119206,P,206,Voting District 206,V1,G5240,S,10874746.0,1520273.0,35.5030215,-80.8386733,37119206206
2182,37,119,013,37119013,P,013,Voting District 013,V1,G5240,S,3449978.0,4103.0,35.2254676,-80.83551990000001,37119013013
2183,37,119,014,37119014,P,014,Voting District 014,V1,G5240,S,3416935.0,0.0,35.2345929,-80.8173672,37119014014
2184,37,119,015,37119015,P,015,Voting District 015,V1,G5240,S,2354196.0,0.0,35.2238099,-80.80663009999999,37119015015
2185,37,119,054,37119054,P,054,Voting District 054,V1,G5240,S,3808631.0,0.0,35.2481036,-80.8436867,37119054054
2186,37,119,055,37119055,P,055,Voting District 055,V1,G5240,S,1853523.0,0.0,35.2634576,-80.84837950000001,37119055055
2187,37,119,056,37119056,P,056,Voting District 056,V1,G5240,S,5368080.0,1366.0,35.2650833,-80.8290059,37119056056
2188,37,119,114,37119114,P,114,Voting District 114,V1,G5240,S,3241036.0,2241.0,35.103636200000004,-80.8637224,37119114114
2189,37,119,115,37119115,P,115,Voting District 115,V1,G5240,S,1481666.0,2315.0,35.1923336,-80.7143764,37119115115
2190,37,119,116,37119116,P,116,Voting District 116,V1,G5240,S,2802565.0,46366.0,35.215614,-80.69613740000001,37119116116
2191,37,119,117,37119117,P,117,Voting District 117,V1,G5240,S,1992729.0,26223.0,35.1667808,-80.750298,37119117117
2192,37,119,006,37119006,P,006,Voting District 006,V1,G5240,S,2700536.0,10865.0,35.2006207,-80.75273790000001,37119006006
2193,37,119,016,37119016,P,016,Voting District 016,V1,G5240,S,4817543.0,54.0,35.2806957,-80.8642272,37119016016
2194,37,119,057,37119057,P,057,Voting District 057,V1,G5240,S,2810468.0,46832.0,35.1460796,-80.8454153,37119057057
2195,37,119,058,37119058,P,058,Voting District 058,V1,G5240,S,1926200.0,925.0,35.1388564,-80.8655629,37119058058
2196,37,119,118,37119118,P,118,Voting District 118,V1,G5240,S,3007761.0,29723.0,35.1104474,-80.7677137,37119118118
2197,37,119,119,37119119,P,119,Voting District 119,V1,G5240,S,2125024.0,41862.0,35.1379648,-80.78711,37119119119
2198,37,119,120,37119120,P,120,Voting District 120,V1,G5240,S,1772580.0,45386.0,35.125405,-80.870213,37119120120
2199,37,119,121,37119121,P,121,Voting District 121,V1,G5240,S,7024721.0,239549.0,35.07281,-80.8055598,37119121121
2200,37,119,017,37119017,P,017,Voting District 017,V1,G5240,S,3245680.0,18875.0,35.198803999999996,-80.80200579999999,37119017017
2201,37,119,018,37119018,P,018,Voting District 018,V1,G5240,S,1451437.0,0.0,35.193274,-80.8201788,37119018018
2202,37,119,019,37119019,P,019,Voting District 019,V1,G5240,S,2751042.0,4180.0,35.169216299999995,-80.8336275,37119019019
2203,37,119,059,37119059,P,059,Voting District 059,V1,G5240,S,1578449.0,0.0,35.150265000000005,-80.86921,37119059059
2204,37,119,060,37119060,P,060,Voting District 060,V1,G5240,S,3959191.0,27358.0,35.2569119,-80.7639396,37119060060
2205,37,119,061,37119061,P,061,Voting District 061,V1,G5240,S,3038050.0,15427.0,35.23036679999999,-80.75681329999999,37119061061
2206,37,119,123,37119123,P,123,Voting District 123,V1,G5240,S,4195911.0,49644.0,35.2487052,-80.7217058,37119123123
2207,37,119,124,37119124,P,124,Voting District 124,V1,G5240,S,2797590.0,11234.0,35.224281,-80.728179,37119124124
2208,37,119,125,37119125,P,125,Voting District 125,V1,G5240,S,2570933.0,2586.0,35.1705282,-80.7310743,37119125125
2209,37,119,126,37119126,P,126,Voting District 126,V1,G5240,S,10057294.0,41364.0,35.2990137,-80.77206679999999,37119126126
2210,37,119,128,37119128,P,128,Voting District 128,V1,G5240,S,3161378.0,12100.0,35.3456692,-80.7809409,37119128128
2211,37,119,020,37119020,P,020,Voting District 020,V1,G5240,S,2260547.0,29335.0,35.189504,-80.8457104,37119020020
2212,37,119,021,37119021,P,021,Voting District 021,V1,G5240,S,1958285.0,0.0,35.194838700000005,-80.8603328,37119021021
2213,37,119,062,37119062,P,062,Voting District 062,V1,G5240,S,2630813.0,1147.0,35.1946576,-80.73371350000001,37119062062
2214,37,119,063,37119063,P,063,Voting District 063,V1,G5240,S,2713253.0,0.0,35.178969,-80.7421889,37119063063
2215,37,119,129,37119129,P,129,Voting District 129,V1,G5240,S,4138247.0,2988.0,35.0877561,-80.87346099999999,37119129129
2216,37,119,087,37119087,P,087,Voting District 087,V1,G5240,S,4401159.0,54861.0,35.074898,-80.8639613,37119087087
2217,37,119,130,37119130,P,130,Voting District 130,V1,G5240,S,1909175.0,0.0,35.1894124,-80.7506983,37119130130
2218,37,119,022,37119022,P,022,Voting District 022,V1,G5240,S,4552797.0,0.0,35.21052,-80.8670495,37119022022
2219,37,119,023,37119023,P,023,Voting District 023,V1,G5240,S,3724486.0,1041.0,35.2325758,-80.88624859999999,37119023023
2220,37,119,053,37119053,P,053,Voting District 053,V1,G5240,S,10216099.0,20376.0,35.2339728,-80.9202323,37119053053
2221,37,119,064,37119064,P,064,Voting District 064,V1,G5240,S,1785501.0,0.0,35.17642120000001,-80.76015340000001,37119064064
2222,37,119,065,37119065,P,065,Voting District 065,V1,G5240,S,1681179.0,2100.0,35.1551862,-80.769963,37119065065
2223,37,119,131,37119131,P,131,Voting District 131,V1,G5240,S,2363732.0,53416.0,35.096181,-80.7975224,37119131131
2224,37,119,132,37119132,P,132,Voting District 132,V1,G5240,S,5306160.0,16974.0,35.275212700000004,-80.75501109999999,37119132132
2225,37,119,024,37119024,P,024,Voting District 024,V1,G5240,S,3580799.0,0.0,35.24256389999999,-80.87993929999999,37119024024
2226,37,119,040,37119040,P,040,Voting District 040,V1,G5240,S,3075230.0,0.0,35.260035200000004,-80.8971307,37119040040
2227,37,119,025,37119025,P,025,Voting District 025,V1,G5240,S,2257609.0,0.0,35.2617842,-80.8610495,37119025025
2228,37,119,066,37119066,P,066,Voting District 066,V1,G5240,S,1989245.0,0.0,35.1741494,-80.7790823,37119066066
2229,37,119,067,37119067,P,067,Voting District 067,V1,G5240,S,2684328.0,11155.0,35.1528549,-80.7853466,37119067067
2230,37,119,133,37119133,P,133,Voting District 133,V1,G5240,S,10826799.0,21863.0,35.4356287,-80.8464944,37119133133
2231,37,119,134,37119134,P,134,Voting District 134,V1,G5240,S,14468806.0,76855.0,35.395163700000005,-80.88136999999999,37119134134
2232,37,119,135,37119135,P,135,Voting District 135,V1,G5240,S,13309872.0,119406.0,35.3263183,-80.8194304,37119135135
2233,37,119,136,37119136,P,136,Voting District 136,V1,G5240,S,6847483.0,26525.0,35.096166,-80.70686009999999,37119136136
2234,37,119,137,37119137,P,137,Voting District 137,V1,G5240,S,8967906.0,108418.0,35.0458859,-80.7832485,37119137137
2235,37,119,138,37119138,P,138,Voting District 138,V1,G5240,S,7976549.0,44536.0,35.1517256,-80.93224140000001,37119138138
2236,37,119,148,37119148,P,148,Voting District 148,V1,G5240,S,12484314.0,68131.0,35.025052,-80.84159059999999,37119148148
2237,37,119,139.1,37119139.1,P,139.1,Voting District 139.1,V1,G5240,S,4200518.0,11817.0,35.0356309,-80.8164462,37119139.1139.1
2238,37,119,140,37119140,P,140,Voting District 140,V1,G5240,S,7443519.0,46898.0,35.049433799999996,-80.8516966,37119140140
2239,37,119,026,37119026,P,026,Voting District 026,V1,G5240,S,6789937.0,53872.0,35.284513700000005,-80.8139347,37119026026
2240,37,119,027,37119027,P,027,Voting District 027,V1,G5240,S,7071423.0,1388.0,35.25974779999999,-80.81327270000001,37119027027
2241,37,119,068,37119068,P,068,Voting District 068,V1,G5240,S,1965057.0,20096.0,35.1353565,-80.77611040000001,37119068068
2242,37,119,069,37119069,P,069,Voting District 069,V1,G5240,S,6105418.0,131134.0,35.1074537,-80.8060628,37119069069
2243,37,119,070,37119070,P,070,Voting District 070,V1,G5240,S,3538024.0,47053.0,35.132552600000004,-80.7961983,37119070070
2244,37,119,071,37119071,P,071,Voting District 071,V1,G5240,S,3229109.0,1810.0,35.1524675,-80.8128043,37119071071
2245,37,119,144,37119144,P,144,Voting District 144,V1,G5240,S,4536294.0,5524.0,35.055403600000005,-80.8307699,37119144144
2246,37,119,141,37119141,P,141,Voting District 141,V1,G5240,S,7330270.0,41941.0,35.3146032,-80.72867719999999,37119141141
2247,37,119,142,37119142,P,142,Voting District 142,V1,G5240,S,22759963.0,6113339.0,35.4261848,-80.9192231,37119142142
2248,37,119,143,37119143,P,143,Voting District 143,V1,G5240,S,7424258.0,10394.0,35.421867,-80.8754753,37119143143
2249,37,119,028,37119028,P,028,Voting District 028,V1,G5240,S,3031843.0,5865.0,35.246096,-80.7839965,37119028028
2250,37,119,029,37119029,P,029,Voting District 029,V1,G5240,S,2229782.0,0.0,35.2231937,-80.7863255,37119029029
2251,37,119,030,37119030,P,030,Voting District 030,V1,G5240,S,3261619.0,0.0,35.2472928,-80.801846,37119030030
2252,37,119,031,37119031,P,031,Voting District 031,V1,G5240,S,5281028.0,15271.0,35.2154304,-80.8883848,37119031031
2253,37,119,072,37119072,P,072,Voting District 072,V1,G5240,S,1946661.0,14784.0,35.1424175,-80.8099605,37119072072
2254,37,119,073,37119073,P,073,Voting District 073,V1,G5240,S,1375177.0,0.0,35.1282419,-80.8304502,37119073073
2255,37,119,074,37119074,P,074,Voting District 074,V1,G5240,S,3134886.0,1323.0,35.1588409,-80.83299029999999,37119074074
2256,37,119,240,37119240,P,240,Voting District 240,V1,G5240,S,7938302.0,3185884.0,35.4600423,-80.8913132,37119240240
2257,37,119,200,37119200,P,200,Voting District 200,V1,G5240,S,30773583.0,3071507.0,35.2038368,-80.9897156,37119200200
2258,37,119,201,37119201,P,201,Voting District 201,V1,G5240,S,20576393.0,145081.0,35.23099379999999,-80.6431272,37119201201
2259,37,119,203,37119203,P,203,Voting District 203,V1,G5240,S,16141555.0,102950.0,35.2448918,-80.6827179,37119203203
2260,37,119,205,37119205,P,205,Voting District 205,V1,G5240,S,15488525.0,72816.0,35.2718192,-80.6916873,37119205205
2261,37,119,207,37119207,P,207,Voting District 207,V1,G5240,S,13073162.0,19355.0,35.423599100000004,-80.83255809999999,37119207207
2262,37,119,209,37119209,P,209,Voting District 209,V1,G5240,S,45778003.0,3762730.0,35.3688734,-80.9142874,37119209209
2263,37,119,210,37119210,P,210,Voting District 210,V1,G5240,S,14497364.0,217316.0,35.3141687,-80.8687166,37119210210
2264,37,119,211,37119211,P,211,Voting District 211,V1,G5240,S,22778141.0,104096.0,35.3463194,-80.8601805,37119211211
2265,37,119,212,37119212,P,212,Voting District 212,V1,G5240,S,26028775.0,138331.0,35.3387771,-80.73971209999999,37119212212
