VR Total,VR: All Dems,VR: All Reps,VR: All Libs,VR:All Unaf.,VR:White Dems,VR: Black Dems,VR: NA Dems,VR: Asian Dems,VR: Other Dems,VR: Mult Race Ds,VR: UnDes Ds,VR: White Reps,VR: Black Reps,VR: NA Reps,VR: Asian Reps,VR: Other Reps,VR: Mult Race Rs,VR: UnDes Rs,VR: White Libs,VR: Black Libs,VR: NA Libs,VR: Asian Libs,VR: Other Libs,VR: Mult Race Ls,VR: UnDes Ls,VR: White Unafil.,VR: Black Unafil.,VR: NA Unafil.,VR: Asian Unafil.,VR: Other Unafil.,VR: Mult Race Unafil.,VR: UnDes Unafil.,% D,Racial %s among D's White % of D,Racial %s among D's Black % of D,Racial %s among D's NA   % of D,Racial %s among D's Other % of D,Racial %s among D's % R,Racial %s among R's White %  of R,Racial %s among R's Black % of R,Racial %s among R's NA  %  of R,Racial %s among R's Other % of R,Racial %s among R's % U,Racial %s among U's White % of U,Racial %s among U's Black % of U,Racial %s among U's NA   % of U,Racial %s among U's Other % of U,Racial %s among U's % L,Racial %s among U's VR: White,Racial %s among U's VR: Black,Racial %s among U's VR:  NA,Racial %s among U's VR: Asian,Racial %s among U's VR: Other,Racial %s among U's VR: Mult. Race,Racial %s among U's VR: Undes.,Racial %s among U's % White,Racial %s among U's % Black,Racial %s among U's % NA,Racial %s among U's % Other,County,excelVTDId,excelCountyName,GEOID10
1612,581,497,0,534,526,41,1,3,4,1,5,485,5,1,1,2,1,2,0,0,0,0,0,0,0,498,11,2,3,5,3,12,0.360421836228,0.905335628227,0.0705679862306,0.00172117039587,0.0223752151463,0.308312655087,0.975855130785,0.010060362173,0.00201207243461,0.0120724346076,0.331265508685,0.932584269663,0.0205992509363,0.00374531835206,0.0430711610487,0.0,1509,57,4,7,11,5,19,0.936104218362,0.0353598014888,0.00248138957816,0.0260545905707,Transylvania,B4,Transylvania,37175B4
2382,823,849,5,705,708,102,0,1,2,7,3,844,2,0,0,2,0,1,5,0,0,0,0,0,0,677,20,1,1,2,1,3,0.34550797649,0.860267314702,0.123936816525,0.0,0.0157958687728,0.356423173804,0.994110718492,0.00235571260306,0.0,0.00353356890459,0.2959697733,0.960283687943,0.0283687943262,0.00141843971631,0.00992907801418,0.00209907640638,2234,124,1,2,6,8,7,0.937867338371,0.0520570948783,0.000419815281276,0.00965575146935,Transylvania,BD,Transylvania,37175BD
443,113,208,1,121,112,0,0,0,0,1,0,207,0,0,0,0,0,1,1,0,0,0,0,0,0,116,0,2,0,2,0,1,0.255079006772,0.991150442478,0.0,0.0,0.00884955752212,0.469525959368,0.995192307692,0.0,0.0,0.0,0.273137697517,0.95867768595,0.0,0.0165289256198,0.0247933884298,0.00225733634312,436,0,2,0,2,1,2,0.984198645598,0.0,0.00451467268623,0.0112866817156,Transylvania,BG,Transylvania,37175BG
2142,688,792,1,661,672,11,0,0,2,1,2,786,0,0,2,2,1,1,1,0,0,0,0,0,0,642,2,2,2,7,1,5,0.321195144725,0.976744186047,0.015988372093,0.0,0.00726744186047,0.36974789916,0.992424242424,0.0,0.0,0.00757575757576,0.308590102708,0.971255673222,0.00302571860817,0.00302571860817,0.0226928895613,0.00046685340803,2101,13,2,4,11,3,8,0.980859010271,0.00606909430439,0.00093370681606,0.0121381886088,Transylvania,CC,Transylvania,37175CC
680,191,255,0,234,189,0,0,0,2,0,0,253,0,0,1,0,0,1,0,0,0,0,0,0,0,233,0,0,0,1,0,0,0.280882352941,0.989528795812,0.0,0.0,0.0104712041885,0.375,0.992156862745,0.0,0.0,0.0,0.344117647059,0.995726495726,0.0,0.0,0.0042735042735,0.0,675,0,0,1,3,0,1,0.992647058824,0.0,0.0,0.00735294117647,Transylvania,CM,Transylvania,37175CM
2137,627,808,4,698,607,5,2,0,4,3,6,799,0,3,0,5,0,1,2,0,0,0,0,0,2,681,1,1,1,4,2,8,0.293401965372,0.968102073365,0.00797448165869,0.00318979266348,0.0207336523126,0.378100140384,0.988861386139,0.0,0.00371287128713,0.00742574257426,0.326626111371,0.97564469914,0.00143266475645,0.00143266475645,0.0214899713467,0.00187178287319,2089,6,6,1,13,5,17,0.977538605522,0.00280767430978,0.00280767430978,0.0168460458587,Transylvania,DR,Transylvania,37175DR
790,264,280,2,244,260,1,0,0,0,1,2,279,0,0,0,0,0,1,2,0,0,0,0,0,0,234,2,0,0,2,1,5,0.33417721519,0.984848484848,0.00378787878788,0.0,0.0113636363636,0.354430379747,0.996428571429,0.0,0.0,0.00357142857143,0.308860759494,0.959016393443,0.00819672131148,0.0,0.0327868852459,0.00253164556962,775,3,0,0,2,2,8,0.981012658228,0.00379746835443,0.0,0.0151898734177,Transylvania,EF,Transylvania,37175EF
346,89,154,0,103,89,0,0,0,0,0,0,153,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,2,0.257225433526,1.0,0.0,0.0,0.0,0.445086705202,0.993506493506,0.0,0.0,0.0,0.297687861272,0.970873786408,0.0,0.0,0.0291262135922,0.0,342,0,0,1,1,0,2,0.988439306358,0.0,0.0,0.0115606936416,Transylvania,GL,Transylvania,37175GL
1311,381,530,4,396,374,4,0,0,1,0,2,520,3,1,1,3,0,2,4,0,0,0,0,0,0,387,0,0,1,4,1,3,0.29061784897,0.981627296588,0.010498687664,0.0,0.00787401574803,0.404271548436,0.981132075472,0.00566037735849,0.00188679245283,0.011320754717,0.302059496568,0.977272727273,0.0,0.0,0.0227272727273,0.00305110602593,1285,7,1,2,8,1,7,0.980167810831,0.00533943554539,0.000762776506484,0.0137299771167,Transylvania,LR,Transylvania,37175LR
561,139,280,0,142,136,1,0,1,1,0,0,278,0,0,0,2,0,0,0,0,0,0,0,0,0,140,0,1,0,0,1,0,0.247771836007,0.978417266187,0.00719424460432,0.0,0.0143884892086,0.499108734403,0.992857142857,0.0,0.0,0.00714285714286,0.25311942959,0.985915492958,0.0,0.00704225352113,0.00704225352113,0.0,554,1,1,1,3,1,0,0.98752228164,0.0017825311943,0.0017825311943,0.00891265597148,Transylvania,LT,Transylvania,37175LT
1418,580,466,3,369,421,124,3,1,19,8,4,449,6,0,4,3,2,2,3,0,0,0,0,0,0,330,18,2,0,5,7,7,0.409026798307,0.725862068966,0.213793103448,0.0051724137931,0.0551724137931,0.328631875882,0.963519313305,0.0128755364807,0.0,0.0236051502146,0.260225669958,0.894308943089,0.0487804878049,0.00542005420054,0.0514905149051,0.00211565585331,1203,148,5,5,27,17,13,0.848377997179,0.10437235543,0.00352609308886,0.0437235543018,Transylvania,PF,Transylvania,37175PF
481,170,198,0,113,169,0,0,0,1,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0.35343035343,0.994117647059,0.0,0.0,0.00588235294118,0.411642411642,1.0,0.0,0.0,0.0,0.234927234927,1.0,0.0,0.0,0.0,0.0,480,0,0,0,1,0,0,0.997920997921,0.0,0.0,0.002079002079,Transylvania,QB,Transylvania,37175QB
1803,479,783,0,541,471,1,2,0,1,1,3,781,0,0,0,1,0,1,0,0,0,0,0,0,0,524,0,6,0,5,1,5,0.26566833056,0.983298538622,0.00208768267223,0.00417536534447,0.0104384133612,0.434276206323,0.997445721584,0.0,0.0,0.00255427841635,0.300055463117,0.968576709797,0.0,0.0110905730129,0.0203327171904,0.0,1776,1,8,0,7,2,9,0.985024958403,0.000554631170272,0.00443704936217,0.00998336106489,Transylvania,RE,Transylvania,37175RE
434,96,229,1,108,94,0,0,0,1,0,1,227,0,0,0,1,0,1,1,0,0,0,0,0,0,102,0,0,0,2,0,4,0.221198156682,0.979166666667,0.0,0.0,0.0208333333333,0.527649769585,0.991266375546,0.0,0.0,0.0,0.248847926267,0.944444444444,0.0,0.0,0.0555555555556,0.00230414746544,424,0,0,0,4,0,6,0.976958525346,0.0,0.0,0.0230414746544,Transylvania,SW,Transylvania,37175SW
1527,435,634,1,457,425,7,1,0,2,0,0,629,2,0,1,1,1,0,1,0,0,0,0,0,0,445,1,0,0,4,1,6,0.284872298625,0.977011494253,0.016091954023,0.00229885057471,0.00459770114943,0.41519318926,0.992113564669,0.00315457413249,0.0,0.00473186119874,0.299279633268,0.973741794311,0.00218818380744,0.0,0.0240700218818,0.000654878847413,1500,10,1,1,7,2,6,0.98231827112,0.00654878847413,0.000654878847413,0.0104780615586,Transylvania,WC,Transylvania,37175WC
245,224,4,0,17,20,201,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0.914285714286,0.0892857142857,0.897321428571,0.0,0.0133928571429,0.0163265306122,0.25,0.75,0.0,0.0,0.069387755102,0.235294117647,0.764705882353,0.0,0.0,0.0,25,217,0,0,2,0,1,0.102040816327,0.885714285714,0.0,0.0122448979592,Tyrrell,01,Tyrrell,3717701
1554,1057,190,0,307,695,345,1,2,7,2,5,169,7,1,4,5,0,4,0,0,0,0,0,0,0,266,24,0,3,8,2,4,0.68018018018,0.65752128666,0.326395458846,0.000946073793756,0.0151371807001,0.122265122265,0.889473684211,0.0368421052632,0.00526315789474,0.0684210526316,0.197554697555,0.866449511401,0.0781758957655,0.0,0.0553745928339,0.0,1130,376,2,9,20,4,13,0.727155727156,0.241956241956,0.001287001287,0.029601029601,Tyrrell,02,Tyrrell,3717702
216,147,20,0,49,72,75,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,1,0,1,3,0.680555555556,0.489795918367,0.510204081633,0.0,0.0,0.0925925925926,0.95,0.05,0.0,0.0,0.226851851852,0.816326530612,0.0816326530612,0.0,0.102040816327,0.0,131,80,0,1,0,1,3,0.606481481481,0.37037037037,0.0,0.0231481481481,Tyrrell,03,Tyrrell,3717703
68,43,7,0,18,43,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0.632352941176,1.0,0.0,0.0,0.0,0.102941176471,1.0,0.0,0.0,0.0,0.264705882353,1.0,0.0,0.0,0.0,0.0,68,0,0,0,0,0,0,1.0,0.0,0.0,0.0,Tyrrell,14,Tyrrell,3717714
515,360,65,1,89,172,186,0,0,0,1,1,63,1,0,0,1,0,0,1,0,0,0,0,0,0,65,18,2,0,3,0,1,0.699029126214,0.477777777778,0.516666666667,0.0,0.00555555555556,0.126213592233,0.969230769231,0.0153846153846,0.0,0.0153846153846,0.172815533981,0.730337078652,0.202247191011,0.0224719101124,0.0449438202247,0.00194174757282,301,205,2,0,4,1,2,0.584466019417,0.398058252427,0.00388349514563,0.0135922330097,Tyrrell,15,Tyrrell,3717715
29,15,6,0,8,11,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.51724137931,0.733333333333,0.266666666667,0.0,0.0,0.206896551724,1.0,0.0,0.0,0.0,0.275862068966,1.0,0.0,0.0,0.0,0.0,25,4,0,0,0,0,0,0.862068965517,0.137931034483,0.0,0.0,Tyrrell,16,Tyrrell,3717716
1236,719,247,3,267,237,444,3,2,19,3,11,210,26,0,2,6,1,2,3,0,0,0,0,0,0,181,64,1,1,12,1,7,0.581715210356,0.329624478442,0.61752433936,0.00417246175243,0.0486787204451,0.199838187702,0.85020242915,0.105263157895,0.0,0.0445344129555,0.216019417476,0.677902621723,0.239700374532,0.00374531835206,0.0786516853933,0.00242718446602,631,534,4,5,37,5,20,0.510517799353,0.432038834951,0.00323624595469,0.0542071197411,Union,001,Union,37179001
1623,946,332,5,340,349,549,1,0,29,5,13,304,13,1,0,12,1,1,4,1,0,0,0,0,0,238,60,0,0,21,0,21,0.582871226124,0.368921775899,0.580338266385,0.00105708245243,0.0496828752643,0.204559457794,0.915662650602,0.039156626506,0.00301204819277,0.0421686746988,0.209488601356,0.7,0.176470588235,0.0,0.123529411765,0.00308071472582,895,623,2,0,62,6,35,0.551447935921,0.383857054837,0.00123228589033,0.0634627233518,Union,002,Union,37179002
1191,610,320,1,260,274,301,1,3,24,2,5,304,6,0,0,7,1,2,1,0,0,0,0,0,0,183,42,1,1,20,1,12,0.512174643157,0.449180327869,0.493442622951,0.0016393442623,0.055737704918,0.268681780017,0.95,0.01875,0.0,0.03125,0.218303946264,0.703846153846,0.161538461538,0.00384615384615,0.130769230769,0.000839630562552,762,349,2,4,51,4,19,0.639798488665,0.293031066331,0.0016792611251,0.0654911838791,Union,003,Union,37179003
1310,923,149,1,237,99,782,1,3,30,3,5,90,47,0,0,11,0,1,1,0,0,0,0,0,0,83,118,2,1,20,0,13,0.704580152672,0.107258938245,0.847237269772,0.00108342361863,0.044420368364,0.113740458015,0.604026845638,0.315436241611,0.0,0.0805369127517,0.180916030534,0.350210970464,0.497890295359,0.0084388185654,0.143459915612,0.000763358778626,273,947,3,4,61,3,19,0.208396946565,0.722900763359,0.00229007633588,0.0664122137405,Union,004,Union,37179004
2914,975,1139,6,794,615,288,2,3,44,3,20,1091,10,5,3,18,2,10,6,0,0,0,0,0,0,674,53,1,11,40,5,10,0.33459162663,0.630769230769,0.295384615385,0.00205128205128,0.0717948717949,0.390871654084,0.957857769974,0.00877963125549,0.00438981562774,0.0289727831431,0.272477693892,0.848866498741,0.0667506297229,0.00125944584383,0.0831234256927,0.00205902539465,2386,351,8,17,102,10,40,0.818805765271,0.120452985587,0.00274536719286,0.0579958819492,Union,005,Union,37179005
1808,584,813,4,407,450,94,0,7,25,3,5,790,6,1,0,12,2,2,3,0,0,0,1,0,0,358,24,4,6,13,1,1,0.323008849558,0.770547945205,0.16095890411,0.0,0.0684931506849,0.449668141593,0.971709717097,0.00738007380074,0.00123001230012,0.019680196802,0.225110619469,0.879606879607,0.0589680589681,0.00982800982801,0.0515970515971,0.00221238938053,1601,124,5,13,51,6,8,0.885508849558,0.0685840707965,0.00276548672566,0.0431415929204,Union,006,Union,37179006
2942,1040,1085,3,814,640,321,7,2,52,4,14,1046,6,3,1,18,4,7,3,0,0,0,0,0,0,700,74,0,1,24,3,12,0.353501019714,0.615384615385,0.308653846154,0.00673076923077,0.0692307692308,0.368796736914,0.964055299539,0.00552995391705,0.00276497695853,0.0276497695853,0.276682528892,0.859950859951,0.0909090909091,0.0,0.04914004914,0.00101971447995,2389,401,10,4,94,11,33,0.812032630863,0.136301835486,0.00339904826649,0.0482664853841,Union,007,Union,37179007
2192,1206,513,2,471,427,732,1,5,14,7,20,469,27,2,3,6,2,4,0,1,0,0,0,1,0,351,84,2,2,13,2,17,0.550182481752,0.354063018242,0.606965174129,0.000829187396352,0.0381426202322,0.234032846715,0.914230019493,0.0526315789474,0.00389863547758,0.0292397660819,0.214872262774,0.745222929936,0.178343949045,0.00424628450106,0.072186836518,0.000912408759124,1247,844,5,10,33,12,41,0.568886861314,0.38503649635,0.00228102189781,0.043795620438,Union,008,Union,37179008
1464,917,301,2,244,257,645,2,0,2,5,6,266,27,1,4,1,0,2,2,0,0,0,0,0,0,172,60,0,0,4,1,7,0.626366120219,0.28026172301,0.703380588877,0.00218102508179,0.0141766630316,0.205601092896,0.883720930233,0.0897009966777,0.00332225913621,0.0232558139535,0.166666666667,0.704918032787,0.245901639344,0.0,0.0491803278689,0.00136612021858,697,732,3,4,7,6,15,0.476092896175,0.5,0.00204918032787,0.0218579234973,Union,009,Union,37179009
1205,728,213,1,263,211,487,2,0,17,1,10,191,14,0,2,4,1,1,1,0,0,0,0,0,0,163,69,2,5,10,4,10,0.604149377593,0.289835164835,0.668956043956,0.00274725274725,0.0384615384615,0.176763485477,0.896713615023,0.0657276995305,0.0,0.037558685446,0.218257261411,0.619771863118,0.262357414449,0.00760456273764,0.110266159696,0.000829875518672,566,570,4,7,31,6,21,0.469709543568,0.473029045643,0.00331950207469,0.0539419087137,Union,010,Union,37179010
2235,567,1186,2,480,542,23,1,0,0,0,1,1173,2,1,1,2,1,6,2,0,0,0,0,0,0,469,4,0,0,3,0,4,0.253691275168,0.955908289242,0.0405643738977,0.00176366843034,0.00176366843034,0.530648769575,0.989038785835,0.00168634064081,0.000843170320405,0.00843170320405,0.214765100671,0.977083333333,0.00833333333333,0.0,0.0145833333333,0.00089485458613,2186,29,2,1,5,1,11,0.97807606264,0.0129753914989,0.00089485458613,0.00805369127517,Union,011,Union,37179011
2168,515,1245,3,405,490,21,0,0,3,0,1,1229,4,2,2,2,0,6,2,0,0,0,1,0,0,395,1,1,1,3,0,4,0.237546125461,0.95145631068,0.0407766990291,0.0,0.00776699029126,0.57426199262,0.987148594378,0.00321285140562,0.00160642570281,0.00803212851406,0.186808118081,0.975308641975,0.00246913580247,0.00246913580247,0.0197530864198,0.00138376383764,2116,26,3,3,9,0,11,0.976014760148,0.0119926199262,0.00138376383764,0.0106088560886,Union,012,Union,37179012
2390,496,1344,3,547,482,5,1,0,5,0,3,1329,0,3,1,5,4,2,2,0,0,0,0,0,1,532,4,0,1,6,0,4,0.207531380753,0.971774193548,0.0100806451613,0.00201612903226,0.0161290322581,0.562343096234,0.988839285714,0.0,0.00223214285714,0.00892857142857,0.228870292887,0.972577696527,0.0073126142596,0.0,0.0201096892139,0.00125523012552,2345,9,4,2,16,4,10,0.981171548117,0.00376569037657,0.00167364016736,0.0133891213389,Union,013,Union,37179013
1595,483,639,6,467,385,76,3,0,7,6,6,615,5,4,1,9,1,4,6,0,0,0,0,0,0,432,16,4,0,9,0,6,0.302821316614,0.797101449275,0.15734989648,0.00621118012422,0.0393374741201,0.400626959248,0.962441314554,0.00782472613459,0.00625978090767,0.0234741784038,0.292789968652,0.925053533191,0.03426124197,0.00856531049251,0.0321199143469,0.00376175548589,1438,97,11,1,25,7,16,0.901567398119,0.0608150470219,0.00689655172414,0.0307210031348,Union,014,Union,37179014
3773,1064,1650,8,1051,773,233,6,8,23,3,18,1586,15,3,7,14,4,21,8,0,0,0,0,0,0,912,52,3,9,32,9,34,0.282003710575,0.726503759398,0.218984962406,0.00563909774436,0.0488721804511,0.437317784257,0.961212121212,0.00909090909091,0.00181818181818,0.0278787878788,0.278558176517,0.867745004757,0.0494766888677,0.00285442435775,0.0799238820171,0.00212032865094,3279,300,12,24,69,16,73,0.869069705804,0.0795123244103,0.00318049297641,0.0482374768089,Union,015,Union,37179015
3254,900,1548,8,798,664,185,4,7,22,5,13,1503,8,1,12,14,4,6,6,1,1,0,0,0,0,709,38,5,6,11,2,27,0.276582667486,0.737777777778,0.205555555556,0.00444444444444,0.0522222222222,0.475722188076,0.970930232558,0.00516795865633,0.000645994832041,0.0232558139535,0.245236631838,0.888471177945,0.047619047619,0.0062656641604,0.0576441102757,0.00245851259988,2882,232,11,25,47,11,46,0.885679164106,0.0712968653964,0.00338045482483,0.039643515673,Union,016,Union,37179016
2993,789,1360,8,836,564,165,1,8,33,0,18,1313,9,1,4,20,1,12,6,0,0,1,1,0,0,744,40,3,8,23,3,15,0.263615101904,0.714828897338,0.209125475285,0.00126742712294,0.0747782002535,0.454393585032,0.965441176471,0.00661764705882,0.000735294117647,0.0272058823529,0.279318409622,0.88995215311,0.0478468899522,0.00358851674641,0.0586124401914,0.00267290344136,2627,214,5,21,77,4,45,0.877714667558,0.0715001670565,0.00167056465085,0.049114600735,Union,017A,Union,37179017A
3012,601,1591,7,813,441,112,3,8,15,6,16,1541,10,1,8,17,2,12,5,1,0,0,1,0,0,684,45,4,23,35,4,18,0.199535192563,0.73377703827,0.186356073211,0.00499168053245,0.0748752079867,0.528220451527,0.968573224387,0.00628535512256,0.000628535512256,0.024512884978,0.269920318725,0.841328413284,0.0553505535055,0.00492004920049,0.0984009840098,0.00232403718459,2671,168,8,39,68,12,46,0.886786188579,0.0557768924303,0.00265604249668,0.054780876494,Union,017B,Union,37179017B
2390,411,1389,4,586,329,62,1,4,10,2,3,1349,7,4,9,9,2,9,4,0,0,0,0,0,0,526,17,2,6,18,2,15,0.171966527197,0.800486618005,0.150851581509,0.00243309002433,0.0462287104623,0.581171548117,0.971202303816,0.00503959683225,0.00287976961843,0.0208783297336,0.245188284519,0.897610921502,0.0290102389078,0.00341296928328,0.0699658703072,0.00167364016736,2208,86,7,19,37,6,27,0.923849372385,0.0359832635983,0.00292887029289,0.0372384937238,Union,018,Union,37179018
3732,985,1730,9,1008,647,297,1,7,27,1,5,1672,15,0,9,12,3,19,8,0,0,0,1,0,0,892,62,2,9,20,3,20,0.263933547696,0.656852791878,0.30152284264,0.0010152284264,0.0406091370558,0.463558413719,0.966473988439,0.00867052023121,0.0,0.0248554913295,0.270096463023,0.884920634921,0.0615079365079,0.00198412698413,0.0515873015873,0.0024115755627,3219,374,3,25,60,7,44,0.862540192926,0.100214362272,0.0008038585209,0.0364415862808,Union,019,Union,37179019
2821,897,1149,8,767,502,349,4,6,18,3,15,1108,13,2,3,11,1,11,7,0,0,0,0,1,0,695,41,1,3,11,4,12,0.31797235023,0.559643255295,0.389074693423,0.00445930880713,0.0468227424749,0.407302375044,0.964316797215,0.0113141862489,0.00174064403829,0.0226283724978,0.271889400922,0.906127770535,0.0534550195567,0.0013037809648,0.0391134289439,0.00283587380362,2312,403,7,12,40,9,38,0.819567529245,0.142857142857,0.00248138957816,0.0350939383197,Union,020A,Union,37179020A
2459,484,1252,8,715,396,70,1,4,8,2,3,1217,4,2,3,16,2,8,8,0,0,0,0,0,0,663,21,3,5,12,1,10,0.196827978853,0.818181818182,0.144628099174,0.00206611570248,0.0351239669421,0.509150061,0.972044728435,0.00319488817891,0.00159744408946,0.0231629392971,0.290768605124,0.927272727273,0.0293706293706,0.0041958041958,0.0391608391608,0.00325335502237,2284,95,6,12,36,5,21,0.928832858886,0.0386335908906,0.00244001626678,0.0300935339569,Union,020B,Union,37179020B
2139,636,968,3,532,537,84,2,0,11,0,2,958,3,0,1,5,0,1,2,0,0,0,1,0,0,513,7,2,0,7,0,3,0.297335203366,0.844339622642,0.132075471698,0.00314465408805,0.0204402515723,0.452547919589,0.989669421488,0.00309917355372,0.0,0.00723140495868,0.248714352501,0.964285714286,0.0131578947368,0.00375939849624,0.0187969924812,0.00140252454418,2010,94,4,1,24,0,6,0.9396914446,0.043945769051,0.00187003272557,0.0144927536232,Union,021,Union,37179021
2483,349,1523,4,607,295,42,1,1,3,0,7,1484,3,4,6,18,1,7,4,0,0,0,0,0,0,568,13,0,3,11,3,9,0.140555779299,0.845272206304,0.120343839542,0.00286532951289,0.0315186246418,0.613370922271,0.974392646093,0.00196979645437,0.00262639527249,0.0210111621799,0.244462343939,0.935749588138,0.0214168039539,0.0,0.0428336079077,0.00161095449054,2351,58,5,10,32,4,23,0.946838501812,0.0233588401128,0.00201369311317,0.0277889649617,Union,022,Union,37179022
1985,678,774,1,532,501,148,4,2,17,0,6,749,10,1,2,9,1,2,0,0,0,0,1,0,0,492,22,0,0,9,2,7,0.341561712846,0.738938053097,0.218289085546,0.00589970501475,0.0368731563422,0.389924433249,0.967700258398,0.0129198966408,0.00129198966408,0.0180878552972,0.268010075567,0.924812030075,0.0413533834586,0.0,0.0338345864662,0.000503778337531,1742,180,5,4,36,3,15,0.87758186398,0.0906801007557,0.00251889168766,0.0292191435768,Union,023,Union,37179023
2286,802,927,2,555,637,144,1,1,9,2,8,917,4,2,0,3,0,1,2,0,0,0,0,0,0,520,12,0,0,10,1,12,0.350831146107,0.794264339152,0.179551122195,0.00124688279302,0.0249376558603,0.405511811024,0.989212513484,0.00431499460626,0.00215749730313,0.00431499460626,0.242782152231,0.936936936937,0.0216216216216,0.0,0.0414414414414,0.00087489063867,2076,160,3,1,22,3,21,0.90813648294,0.0699912510936,0.00131233595801,0.0205599300087,Union,024,Union,37179024
1824,661,732,0,431,509,136,1,2,8,1,4,709,3,3,5,7,1,4,0,0,0,0,0,0,0,411,10,3,1,3,0,3,0.362390350877,0.770045385779,0.205748865356,0.00151285930408,0.0226928895613,0.401315789474,0.968579234973,0.00409836065574,0.00409836065574,0.0232240437158,0.236293859649,0.953596287703,0.0232018561485,0.00696055684455,0.0162412993039,0.0,1629,149,7,8,18,2,11,0.893092105263,0.0816885964912,0.00383771929825,0.0213815789474,Union,025,Union,37179025
1861,690,733,3,435,484,194,1,0,7,3,1,714,8,2,1,4,2,2,3,0,0,0,0,0,0,384,36,5,1,0,2,7,0.370768404084,0.701449275362,0.28115942029,0.00144927536232,0.0159420289855,0.39387426115,0.974079126876,0.0109140518417,0.00272851296044,0.012278308322,0.233745298227,0.88275862069,0.0827586206897,0.0114942528736,0.0229885057471,0.00161203653949,1585,238,8,2,11,7,10,0.851692638366,0.127888232133,0.00429876410532,0.0161203653949,Union,026,Union,37179026
1781,723,667,1,390,491,225,1,0,3,1,2,653,7,0,1,2,0,4,1,0,0,0,0,0,0,352,28,3,0,2,0,5,0.405951712521,0.679114799447,0.311203319502,0.00138312586445,0.00829875518672,0.374508702976,0.979010494753,0.0104947526237,0.0,0.0104947526237,0.21897810219,0.902564102564,0.0717948717949,0.00769230769231,0.0179487179487,0.000561482313307,1497,260,4,1,7,1,11,0.840539023021,0.14598540146,0.00224592925323,0.0112296462661,Union,027,Union,37179027
11176,2093,5899,25,3159,1281,591,11,51,92,12,55,5675,45,4,40,69,3,63,21,1,0,3,0,0,0,2681,148,11,111,105,16,87,0.187276306371,0.612040133779,0.282369804109,0.00525561395127,0.100334448161,0.527827487473,0.962027462282,0.00762841159519,0.000678081030683,0.0296660450924,0.282659269864,0.848686293131,0.0468502690725,0.00348211459323,0.100981323204,0.00223693629205,9658,785,26,205,266,31,205,0.864173228346,0.0702397995705,0.00232641374374,0.0632605583393,Union,028,Union,37179028
3356,1093,1213,10,1040,553,399,4,6,84,11,36,1139,19,0,6,34,1,14,6,2,0,0,2,0,0,825,97,1,13,65,10,29,0.32568533969,0.505946935041,0.36505032022,0.00365965233303,0.125343092406,0.361442193087,0.938994229184,0.0156636438582,0.0,0.045342126958,0.30989272944,0.793269230769,0.0932692307692,0.000961538461538,0.1125,0.00297973778308,2523,517,5,25,185,22,79,0.75178784267,0.154052443385,0.00148986889154,0.0926698450536,Union,029A,Union,37179029A
1594,404,729,5,456,288,85,1,2,16,3,9,702,5,0,5,15,0,2,3,0,0,0,2,0,0,409,22,0,7,13,0,5,0.253450439147,0.712871287129,0.210396039604,0.00247524752475,0.0742574257426,0.457340025094,0.962962962963,0.00685871056241,0.0,0.0301783264746,0.286072772898,0.896929824561,0.0482456140351,0.0,0.0548245614035,0.00313676286073,1402,112,1,14,46,3,16,0.879548306148,0.0702634880803,0.000627352572146,0.0495608531995,Union,029B,Union,37179029B
1985,588,878,3,516,461,96,2,3,14,4,8,849,6,2,4,10,0,7,3,0,0,0,0,0,0,479,14,0,4,8,2,9,0.296221662469,0.784013605442,0.163265306122,0.00340136054422,0.0493197278912,0.442317380353,0.966970387244,0.00683371298405,0.00227790432802,0.0239179954442,0.259949622166,0.928294573643,0.0271317829457,0.0,0.0445736434109,0.00151133501259,1792,116,4,11,32,6,24,0.902770780856,0.0584382871537,0.00201511335013,0.0367758186398,Union,029C,Union,37179029C
3750,1355,1435,1,959,762,477,2,7,82,3,22,1380,12,3,8,20,2,10,1,0,0,0,0,0,0,780,104,3,16,33,5,18,0.361333333333,0.562361623616,0.352029520295,0.00147601476015,0.0841328413284,0.382666666667,0.961672473868,0.00836236933798,0.00209059233449,0.0278745644599,0.255733333333,0.813347236705,0.108446298227,0.00312825860271,0.0750782064651,0.000266666666667,2923,593,8,31,135,10,50,0.779466666667,0.158133333333,0.00213333333333,0.0602666666667,Union,030,Union,37179030
