GEOID10,g2012_USH_dv,g2012_USH_rv,g2012_USH_tv,STATEFP10,COUNTYFP10,VTDST10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND,AWATER,INTPTLAT10,INTPTLON10,VTD,ID,population,aframcon,hispcon,mincon,percentDem,percentRep,percentOther,DemPercentWhite,DemPercentBlack,DemPercentAsian,DemPercentOther,RepPercentWhite,RepPercentBlack,RepPercentAsian,RepPercentOther,repPop,demPop,hispPop,aframPop,numAdjacent,totalBorder
3715126,357,1136,1547,37,151,26,P,26,Voting District 26,V1,G5240,S,42202314.0,1661899.0,35.8274104,-79.8925087,371512626,1225,3789,0.0131960939562,0.0253365003959,0.0385325943521,0.21334431631,0.548599670511,0.23805601318,0.945945945946,0.0328185328185,0.0019305019305,0.019305019305,0.98048048048,0.00375375375375,0.00225225225225,0.0135135135135,2078.64415157,808.361614498,96.0000000001,50.0,6,85243.0799773
3715113,392,1509,1954,37,151,13,P,13,Voting District 13,V1,G5240,S,88883267.0,1637870.0,35.7673096,-79.8846185,371511313,1226,4368,0.0157967032967,0.0519688644689,0.0677655677656,0.18927444795,0.567122327375,0.243603224676,0.925925925926,0.0462962962963,0.00185185185185,0.0259259259259,0.990111248455,0.00123609394314,0.00061804697157,0.00803461063041,2477.19032597,826.750788644,227.0,69.0,9,109324.436056
3715139,388,1748,2210,37,151,39,P,39,Voting District 39,V1,G5240,S,25796382.0,279887.0,35.8515998,-80.0219223,371513939,1227,4822,0.0205309000415,0.0259228535877,0.0464537536292,0.22572815534,0.558859223301,0.215412621359,0.912634408602,0.0564516129032,0.00537634408602,0.0255376344086,0.988056460369,0.00217155266015,0.00271444082519,0.00705754614549,2694.81917476,1088.46116505,125.0,99.0000000001,5,63834.5402996
3715101,320,1121,1500,37,151,01,P,01,Voting District 01,V1,G5240,S,7944283.0,33071.0,35.901031,-79.9814422,371510101,1228,3351,0.0337212772307,0.0408833184124,0.0746045956431,0.237815884477,0.531137184116,0.231046931408,0.838709677419,0.0929791271347,0.0284629981025,0.0398481973435,0.981308411215,0.0016992353441,0.00424808836024,0.0127442650807,1779.84070397,796.921028881,137.0,113.0,5,63089.6176036
3715135,316,979,1324,37,151,35,P,35,Voting District 35,V1,G5240,S,80692156.0,246997.0,35.8009664,-79.5914304,371513535,1229,2904,0.0867768595041,0.0599173553719,0.146694214876,0.242212674544,0.53007518797,0.227712137487,0.614190687361,0.354767184035,0.0,0.0310421286031,0.978723404255,0.0081053698075,0.0,0.0131712259372,1539.33834586,703.385606874,174.0,252.0,5,84973.8564126
3715103,567,1727,2372,37,151,03,P,03,Voting District 03,V1,G5240,S,9401294.0,44277.0,35.9035108,-79.9390868,371510303,1230,5536,0.0536488439306,0.0447976878613,0.0984465317919,0.242352941176,0.507941176471,0.249705882353,0.809466019417,0.131067961165,0.0206310679612,0.0388349514563,0.971627099016,0.0011580775912,0.00984365952519,0.017371163868,2811.96235294,1341.66588235,248.0,297.0,5,41685.7142061
3715115,486,1252,1792,37,151,15,P,15,Voting District 15,V1,G5240,S,40591595.0,91026.0,35.642041,-79.8386858,371511515,1231,4580,0.0288209606987,0.251091703057,0.279912663756,0.250816993464,0.517973856209,0.231209150327,0.85342019544,0.0977198697068,0.00325732899023,0.0456026058632,0.98738170347,0.00157728706625,0.0,0.0110410094637,2372.32026144,1148.74183007,1150.0,132.0,5,80372.8594481
3715127,49,219,276,37,151,27,P,27,Voting District 27,V1,G5240,S,40144170.0,11235.0,35.5705745,-79.5669254,371512727,1232,571,0.0175131348511,0.0245183887916,0.0420315236427,0.280748663102,0.548128342246,0.171122994652,0.990476190476,0.00952380952381,0.0,0.0,1.0,0.0,0.0,0.0,312.981283422,160.307486631,14.0,9.99999999998,7,77602.5238887
3715119,347,935,1334,37,151,19,P,19,Voting District 19,V1,G5240,S,54144644.0,443130.0,35.7656103,-79.7410515,371511919,1233,3448,0.0234918793503,0.050464037123,0.0739559164733,0.254816955684,0.487475915222,0.257707129094,0.911153119093,0.0510396975425,0.0,0.0378071833648,0.983201581028,0.00197628458498,0.00098814229249,0.0138339920949,1680.81695568,878.608863198,174.0,80.9999999998,8,106673.865782
3715104,447,1076,1570,37,151,04,P,04,Voting District 04,V1,G5240,S,16345750.0,27829.0,35.6865795,-79.7836572,371510404,1234,2947,0.0512385476756,0.0756701730573,0.126908720733,0.275071633238,0.526265520535,0.198662846227,0.835069444444,0.126736111111,0.00173611111111,0.0364583333333,0.980943738657,0.000907441016334,0.00362976406534,0.0145190562613,1550.90448902,810.636103152,223.0,151.0,6,51320.3898657
3715128,322,984,1347,37,151,28,P,28,Voting District 28,V1,G5240,S,22263483.0,229993.0,35.89287,-80.0229679,371512828,1235,3309,0.047748564521,0.0803868238138,0.128135388335,0.255429162358,0.514994829369,0.229576008273,0.84008097166,0.147773279352,0.00404858299595,0.0080971659919,0.982931726908,0.00401606425703,0.00100401606426,0.0120481927711,1704.11789038,845.215098242,266.0,158.0,9,69100.3021928
3715123,710,1027,1776,37,151,23,P,23,Voting District 23,V1,G5240,S,58474717.0,630193.0,35.8771843,-79.584395,371512323,1236,4275,0.166081871345,0.116257309942,0.282339181287,0.399766446088,0.390813546127,0.209420007785,0.593962999026,0.375851996105,0.00194741966894,0.0282375851996,0.966135458167,0.0169322709163,0.0,0.0169322709163,1670.72790969,1709.00155703,497.000000002,710.0,6,76677.275882
3715129,427,1609,2119,37,151,29,P,29,Voting District 29,V1,G5240,S,53933860.0,152082.0,35.8642085,-79.7380972,371512929,1237,4562,0.0201665935993,0.0278386672512,0.0480052608505,0.219265746042,0.537891545975,0.242842707982,0.926267281106,0.0384024577573,0.00153609831029,0.0337941628264,0.986850344396,0.000626174076393,0.00125234815279,0.0112711333751,2453.86123274,1000.29033345,127.0,92.0,5,82239.4929861
3715130,285,1179,1501,37,151,30,P,30,Voting District 30,V1,G5240,S,77606714.0,148830.0,35.8587978,-79.6858648,371513030,1238,3283,0.0252817544928,0.0325921413341,0.0578738958269,0.217432496447,0.533870203695,0.248697299858,0.928104575163,0.0501089324619,0.0,0.0217864923747,0.990239574091,0.00266193433895,0.0,0.00709849157054,1752.69587873,713.830885836,107.0,82.9999999999,8,127849.724616
3715138,457,1971,2502,37,151,38,P,38,Voting District 38,V1,G5240,S,58383760.0,227404.0,35.8092804,-79.9780246,371513838,1239,5757,0.0161542470036,0.0156331422616,0.0317873892652,0.184779556304,0.5650098287,0.250210614996,0.917933130699,0.0531914893617,0.00303951367781,0.0258358662614,0.985586481113,0.00198807157058,0.000994035785288,0.0114314115308,3252.76158382,1063.77590564,90.0,92.9999999997,6,106099.168244
37107SH,149,332,494,37,107,SH,A,SH,Voting District SH,V1,G5240,N,61811285.0,601914.0,35.261746,-77.4665973,37107SHSH,1240,1256,0.127388535032,0.0756369426752,0.203025477707,0.446870451237,0.37845705968,0.174672489083,0.700325732899,0.28664495114,0.0,0.0130293159609,0.965384615385,0.00769230769231,0.00384615384615,0.0230769230769,475.342066958,561.269286754,95.0000000001,160.0,6,125129.000209
37107SW,231,465,696,37,107,SW,A,SW,Voting District SW,V1,G5240,N,52791034.0,461859.0,35.2018611,-77.5417122,37107SWSW,1241,1722,0.0900116144019,0.0696864111498,0.159698025552,0.420853080569,0.369668246445,0.209478672986,0.81981981982,0.171171171171,0.0,0.00900900900901,0.982051282051,0.00769230769231,0.0025641025641,0.00769230769231,636.568720379,724.709004739,120.0,155.0,8,83732.8799653
37107N,964,1148,2112,37,107,N,A,N,Voting District N,V1,G5240,N,84966700.0,1112569.0,35.2119614,-77.6469725,37107NN,1242,5129,0.256775199844,0.0824722168064,0.33924741665,0.544502617801,0.284358638743,0.171138743455,0.579326923077,0.396634615385,0.00120192307692,0.0228365384615,0.956271576525,0.0287686996548,0.00230149597238,0.0126582278481,1458.47545812,2792.7539267,423.0,1317.0,7,151737.961372
37107K2,704,26,738,37,107,K2,A,K2,Voting District K2,V1,G5240,N,1344489.0,0.0,35.2651691,-77.5733607,37107K2K2,1243,1684,0.91567695962,0.0148456057007,0.930522565321,0.868442964197,0.0366361365529,0.0949208992506,0.0383509108341,0.949185043145,0.000958772770853,0.0115052732502,0.25,0.727272727273,0.0,0.0227272727273,61.695253955,1462.45795171,25.0,1542.0,4,15417.1312577
37107I,397,714,1111,37,107,I,A,I,Voting District I,V1,G5240,N,57689415.0,41444.0,35.3378728,-77.7122697,37107II,1244,2628,0.238203957382,0.0814307458143,0.319634703196,0.452952628164,0.369240752758,0.177806619079,0.535816618911,0.452722063037,0.0,0.0114613180516,0.959578207381,0.0228471001757,0.00175746924429,0.0158172231986,970.364698248,1190.35950681,214.0,626.0,5,88196.1447901
37107T1,274,644,918,37,107,T1,A,T1,Voting District T1,V1,G5240,N,69510426.0,363322.0,35.1357268,-77.7223718,37107T1T1,1245,2056,0.104085603113,0.137159533074,0.241245136187,0.469456066946,0.372384937238,0.158158995816,0.787878787879,0.192513368984,0.0017825311943,0.017825311943,0.959550561798,0.0134831460674,0.0,0.0269662921348,765.623430962,965.20167364,282.0,214.0,6,106446.589503
37107FC,1041,1883,2924,37,107,FC,A,FC,Voting District FC,V1,G5240,N,79973639.0,719572.0,35.2657357,-77.6819394,37107FCFC,1246,5974,0.190659524607,0.0671242048878,0.257783729495,0.433737986849,0.375316135559,0.190945877592,0.681632653061,0.301457725948,0.00174927113703,0.0151603498542,0.972371967655,0.0121293800539,0.00134770889488,0.0141509433962,2242.13859383,2591.15073343,401.0,1139.0,8,120552.725702
37107MH,1589,1138,2772,37,107,MH,A,MH,Voting District MH,V1,G5240,N,120523556.0,565247.0,35.2932318,-77.7818191,37107MHMH,1247,5715,0.41469816273,0.0810148731409,0.495713035871,0.647733478973,0.221736755871,0.130529765156,0.339797639123,0.649241146712,0.00126475548061,0.00969645868465,0.954433497537,0.0381773399015,0.0,0.00738916256158,1267.2255598,3701.79683233,463.0,2370.0,6,125669.717614
37107K7,1265,166,1438,37,107,K7,A,K7,Voting District K7,V1,G5240,N,27429363.0,617680.0,35.2828608,-77.5178794,37107K7K7,1248,2867,0.820369724451,0.0254621555633,0.845831880014,0.78578680203,0.101015228426,0.113197969543,0.0749354005168,0.90826873385,0.0,0.0167958656331,0.763819095477,0.211055276382,0.0,0.0251256281407,289.610659898,2252.85076142,73.0,2352.0,8,90794.8958327
37107K9,967,445,1431,37,107,K9,A,K9,Voting District K9,V1,G5240,N,11348080.0,33827.0,35.298213,-77.6054046,37107K9K9,1249,2465,0.494929006085,0.0320486815416,0.526977687627,0.667372881356,0.179555084746,0.153072033898,0.361904761905,0.611111111111,0.0031746031746,0.0238095238095,0.911504424779,0.0560471976401,0.00294985250737,0.0294985250737,442.603283898,1645.07415254,79.0,1220.0,5,60912.3980652
37107K1,641,9,654,37,107,K1,A,K1,Voting District K1,V1,G5240,N,3683043.0,54872.0,35.2458858,-77.57055,37107K1K1,1250,1999,0.973486743372,0.0145072536268,0.987993996999,0.845624385447,0.0511307767945,0.103244837758,0.0116279069767,0.967441860465,0.0,0.0209302325581,0.0384615384615,0.961538461538,0.0,0.0,102.210422812,1690.40314651,29.0,1946.0,5,24339.2406306
37107K6,1325,156,1494,37,107,K6,A,K6,Voting District K6,V1,G5240,N,11270429.0,0.0,35.2964168,-77.5570802,37107K6K6,1251,3274,0.864996945632,0.015577275504,0.880574221136,0.838186157518,0.0715990453461,0.090214797136,0.0768792710706,0.911161731207,0.0,0.0119589977221,0.666666666667,0.306666666667,0.0,0.0266666666667,234.415274463,2744.22147971,51.0000000001,2832.0,5,42639.127608
37107K4,1021,929,1950,37,107,K4,A,K4,Voting District K4,V1,G5240,N,6082487.0,0.0,35.2834921,-77.6083486,37107K4K4,1252,3613,0.291170772211,0.0301688347634,0.321339606974,0.565954013715,0.238402581686,0.195643404599,0.64148253742,0.337134711333,0.00498930862438,0.016393442623,0.954314720812,0.0135363790186,0.00338409475465,0.0287648054146,861.348527632,2044.79185155,109.0,1052.0,4,25616.6388016
37027PR07,274,838,1112,37,27,PR07,P,PR07,Voting District PR07,V1,G5240,S,355499390.0,0.0,35.9970853,-81.6922213,37027PR07PR07,1253,2754,0.0363108206245,0.0137981118373,0.0501089324618,0.261971830986,0.518309859155,0.219718309859,0.94623655914,0.0430107526882,0.0,0.010752688172,0.984782608696,0.00434782608696,0.0,0.0108695652174,1427.42535211,721.470422535,37.9999999999,99.9999999999,12,266174.310057
37027PR19,359,447,806,37,27,PR19,P,PR19,Voting District PR19,V1,G5240,S,28997214.0,15935.0,35.9578952,-81.5300265,37027PR19PR19,1254,2345,0.150959488273,0.0831556503198,0.234115138593,0.427997320831,0.373744139317,0.198258539853,0.58372456964,0.399061032864,0.0,0.0172143974961,0.976702508961,0.010752688172,0.0,0.0125448028674,876.430006698,1003.65371735,195.0,354.0,8,84137.8136353
37027PR02,349,647,996,37,27,PR02,P,PR02,Voting District PR02,V1,G5240,S,24980938.0,0.0,35.8689833,-81.6365697,37027PR02PR02,1255,2355,0.0271762208068,0.0186836518047,0.0458598726115,0.346005154639,0.44587628866,0.208118556701,0.877094972067,0.102420856611,0.00558659217877,0.0148975791434,0.985549132948,0.0028901734104,0.0014450867052,0.0101156069364,1050.03865979,814.842139175,44.0000000001,64.0,3,57784.3200384
37027PR08,259,445,704,37,27,PR08,P,PR08,Voting District PR08,V1,G5240,S,95962336.0,0.0,36.0085626,-81.4090195,37027PR08PR08,1256,1692,0.0366430260047,0.00709219858156,0.0437352245863,0.340619307832,0.448087431694,0.211293260474,0.863636363636,0.128342245989,0.0,0.00802139037433,0.985772357724,0.0020325203252,0.0,0.0121951219512,758.163934426,576.327868852,12.0,62.0,6,146245.274205
37027PR17,424,730,1154,37,27,PR17,P,PR17,Voting District PR17,V1,G5240,S,10577055.0,0.0,35.8894429,-81.5127885,37027PR17PR17,1257,2544,0.0475628930818,0.0554245283019,0.102987421384,0.342570754717,0.471108490566,0.186320754717,0.924268502582,0.0516351118761,0.00516351118761,0.0189328743546,0.981226533166,0.00750938673342,0.00125156445557,0.0100125156446,1198.5,871.5,141.0,121.0,5,48593.8021324
37107K8,844,5,849,37,107,K8,A,K8,Voting District K8,V1,G5240,N,2936050.0,41020.0,35.2574404,-77.5584934,37107K8K8,1258,1392,0.989942528736,0.00718390804598,0.997126436782,0.910822510823,0.0251082251082,0.0640692640693,0.00570342205323,0.986692015209,0.0,0.00760456273764,0.0344827586207,0.931034482759,0.0,0.0344827586207,34.9506493506,1267.86493506,10.0,1378.0,4,17165.9638009
37107K3,694,176,887,37,107,K3,A,K3,Voting District K3,V1,G5240,N,2881040.0,12692.0,35.267717,-77.5962672,37107K3K3,1259,2074,0.629218900675,0.0540019286403,0.683220829315,0.697359029265,0.144182726624,0.158458244111,0.207778915046,0.764585465711,0.00511770726714,0.0225179119754,0.836633663366,0.133663366337,0.0049504950495,0.0247524752475,299.034975018,1446.3226267,112.0,1305.0,7,30264.7226256
37107V,776,348,1141,37,107,V,A,V,Voting District V,V1,G5240,N,80046862.0,25968.0,35.3408975,-77.5914043,37107VV,1260,3545,0.467136812412,0.0829337094499,0.550070521862,0.61712962963,0.2375,0.14537037037,0.344336084021,0.645161290323,0.000750187546887,0.00975243810953,0.93567251462,0.056530214425,0.0,0.00779727095517,841.9375,2187.72453704,294.0,1656.0,8,117554.042313
37107C,750,878,1628,37,107,C,A,C,Voting District C,V1,G5240,N,96855656.0,386062.0,35.3596315,-77.4966504,37107CC,1261,3684,0.420738327904,0.0692182410423,0.489956568946,0.601209865054,0.257794322941,0.140995812006,0.366099071207,0.615325077399,0.00077399380805,0.0178018575851,0.927797833935,0.0559566787004,0.0,0.0162454873646,949.714285714,2214.85714286,255.0,1550.0,9,155372.241593
37107T2,169,448,617,37,107,T2,A,T2,Voting District T2,V1,G5240,N,65190509.0,667643.0,35.194604,-77.7833375,37107T2T2,1262,1663,0.0631389055923,0.123872519543,0.187011425135,0.439411098528,0.356738391846,0.203850509626,0.840206185567,0.139175257732,0.0,0.020618556701,0.977777777778,0.0,0.0,0.0222222222222,593.25594564,730.740656852,206.0,105.0,6,99081.3383905
37107W,234,540,774,37,107,W,A,W,Voting District W,V1,G5240,N,105485886.0,551.0,35.1425673,-77.5834413,37107WW,1263,1678,0.0584028605483,0.0411203814064,0.0995232419547,0.468269230769,0.351923076923,0.179807692308,0.897330595483,0.0965092402464,0.0,0.00616016427105,0.978142076503,0.0109289617486,0.0,0.0109289617486,590.526923077,785.755769231,68.9999999999,98.0,6,120567.01756
37027PR27,162,381,543,37,27,PR27,P,PR27,Voting District PR27,V1,G5240,S,123945237.0,0.0,36.0558217,-81.5094549,37027PR27PR27,1264,1180,0.0169491525424,0.00847457627119,0.0254237288136,0.325925925926,0.486419753086,0.187654320988,0.958333333333,0.030303030303,0.0,0.0113636363636,0.989847715736,0.0,0.0,0.010152284264,573.975308642,384.592592593,10.0,20.0,5,198724.892305
37027PR18,961,1779,2740,37,27,PR18,P,PR18,Voting District PR18,V1,G5240,S,55030492.0,2648.0,35.9266196,-81.4766622,37027PR18PR18,1265,5061,0.0245010867418,0.0160047421458,0.0405058288876,0.322563970018,0.477901266477,0.199534763505,0.94391025641,0.0336538461538,0.00320512820513,0.0192307692308,0.983775013521,0.00108166576528,0.00216333153056,0.0129799891833,2418.65830964,1632.49625226,80.9999999999,124.0,6,105797.528033
37027PR21,562,1303,1865,37,27,PR21,P,PR21,Voting District PR21,V1,G5240,S,31280864.0,1112906.0,35.7975504,-81.5441312,37027PR21PR21,1266,4422,0.0106286748078,0.0199004975124,0.0305291723202,0.31275862069,0.485172413793,0.202068965517,0.959206174201,0.0231532524807,0.00220507166483,0.0154355016538,0.987917555082,0.0,0.0,0.0120824449183,2145.43241379,1383.01862069,87.9999999998,47.0000000001,8,68208.4879976
37027PR12,544,483,1027,37,27,PR12,P,PR12,Voting District PR12,V1,G5240,S,27249824.0,0.0,35.9212267,-81.5839805,37027PR12PR12,1267,3763,0.173531756577,0.078394897688,0.251926654265,0.465375586854,0.333920187793,0.200704225352,0.566204287516,0.403530895334,0.0,0.0302648171501,0.971880492091,0.0140597539543,0.0,0.0140597539543,1256.54166667,1751.20833333,295.0,652.999999999,5,78050.5769378
37027PR16,608,412,1020,37,27,PR16,P,PR16,Voting District PR16,V1,G5240,S,3936683.0,0.0,35.923019,-81.5248916,37027PR16PR16,1268,2603,0.235113330772,0.0818286592393,0.316941990011,0.505775075988,0.30273556231,0.191489361702,0.576923076923,0.405048076923,0.00120192307692,0.0168269230769,0.957831325301,0.0281124497992,0.00602409638554,0.00803212851406,788.020668693,1316.5325228,213.0,612.0,5,25042.7542908
37027PR24,314,828,1142,37,27,PR24,P,PR24,Voting District PR24,V1,G5240,S,14169011.0,579289.0,35.8087694,-81.4646456,37027PR24PR24,1269,3074,0.0165907612232,0.0611581001952,0.0777488614184,0.325873362445,0.454148471616,0.219978165939,0.954773869347,0.0268006700168,0.00670016750419,0.0117252931323,0.985576923077,0.00120192307692,0.0,0.0132211538462,1396.05240175,1001.73471616,188.0,51.0000000001,5,51241.2797573
37027PR29,798,923,1721,37,27,PR29,P,PR29,Voting District PR29,V1,G5240,S,17911811.0,0.0,35.8857675,-81.5430979,37027PR29PR29,1270,5158,0.109344707251,0.116518030244,0.225862737495,0.402380186555,0.377613380508,0.220006432937,0.761790567546,0.197442046363,0.000799360511591,0.0399680255795,0.965076660988,0.0102214650767,0.00170357751278,0.0229982964225,1947.72981666,2075.47700225,600.999999999,564.000000001,8,59232.1851208
37027PR25,332,769,1101,37,27,PR25,P,PR25,Voting District PR25,V1,G5240,S,12906269.0,562841.0,35.8126195,-81.4893987,37027PR25PR25,1271,2963,0.0134998312521,0.0361120485994,0.0496118798515,0.325176726482,0.439369222403,0.235454051115,0.97491638796,0.0100334448161,0.0,0.0150501672241,0.982673267327,0.00123762376238,0.0,0.0160891089109,1301.85100598,963.498640566,107.0,40.0,6,42677.0200858
37027PR22,530,1391,1921,37,27,PR22,P,PR22,Voting District PR22,V1,G5240,S,16335045.0,0.0,35.8448231,-81.5499672,37027PR22PR22,1272,5094,0.0265017667845,0.0372987828818,0.0638005496663,0.322795341098,0.468885191348,0.208319467554,0.939175257732,0.0340206185567,0.0020618556701,0.0247422680412,0.982256919801,0.0014194464159,0.000709723207949,0.0156139105749,2388.50116473,1644.31946755,190.0,135.0,4,55389.1705936
