,low,high
1270,294153884,294073804
1271,294153884,294074805
1272,294153884,294086817
1273,294154885,294192923
1274,294154885,294195926
1275,294154885,294049780
1276,294155886,294157888
1277,294155886,294015746
1278,294155886,294017748
1279,294156887,294161892
1280,294156887,294163894
1281,294156887,294166897
1282,294156887,294182913
1283,294156887,294065796
1284,294156887,294066797
1285,294156887,294076807
1286,294156887,294088819
1287,294156887,294106837
1288,294157888,292104486
1289,294157888,294015746
1290,294158889,294056787
1291,294158889,294097828
1292,294158889,294100831
1293,294158889,294104835
1294,294158889,294105836
1295,294158889,294116847
1296,294159890,294180911
1297,294159890,294190921
1298,294159890,294193924
1299,294159890,294220950
1300,294159890,294068799
1301,294159890,294084815
1302,294159890,294087818
1303,294159890,294101832
1304,294160891,294065796
1305,294160891,294066797
1306,294161892,294065796
1307,294161892,294066797
1308,294162893,294163894
1309,294162893,294059790
1310,294162893,294067798
1311,294162893,294089820
1312,294163894,294166897
1313,294163894,294196927
1314,294163894,294059790
1315,294163894,294060791
1316,294163894,294061792
1317,294163894,294067798
1318,294163894,294088819
1319,294163894,294092823
1320,294163894,294114845
1321,294164895,294056787
1322,294164895,294057788
1323,294164895,294079810
1324,294164895,294105836
1325,294164895,294116847
1326,294165896,294215945
1327,294165896,294216946
1328,294165896,294218948
1329,294165896,294219949
1330,294165896,294074805
1331,294166897,294061792
1332,294166897,294076807
1333,294167898,294220950
1334,294167898,294069800
1335,294167898,294070801
1336,294167898,294077808
1337,294167898,294084815
1338,294167898,294101832
1339,294168899,294198928
1340,294168899,294067798
1341,294168899,294088819
1342,294168899,294114845
1343,294169900,294173904
1344,294169900,294174905
1345,294169900,294176907
1346,294170901,294173904
1347,294170901,293060604
1348,294170901,293118661
1349,294170901,293159701
1350,294170901,294096827
1351,294171902,294172903
1352,294171902,294174905
1353,294171902,294176907
1354,294171902,293028572
1355,294172903,294174905
1356,294172903,294179910
1357,294172903,293028572
1358,294172903,294094825
1359,294172903,294108839
1360,294173904,294174905
1361,294173904,294176907
1362,294173904,293040584
1363,294173904,293060604
1364,294173904,293084628
1365,294173904,293120663
1366,294173904,294096827
1367,294174905,294176907
1368,294174905,294094825
1369,294174905,294095826
1370,294174905,294096827
1371,294174905,294099830
1372,294175906,294195926
1373,294175906,294047778
1374,294175906,294050781
1375,294175906,294083814
1376,294176907,293028572
1377,294176907,293084628
1378,294176907,293110653
1379,294177908,294028759
1380,294177908,294029760
1381,294178909,294008739
1382,294178909,294103834
1383,294178909,294110841
1384,294179910,293028572
1385,294179910,293105648
1386,294179910,294098829
1387,294179910,294108839
1388,294180911,294087818
1389,294181912,294205935
1390,294181912,293159701
1391,294181912,294047778
1392,294181912,294102833
1393,294182913,294042773
1394,294182913,294043774
1395,294182913,294064795
1396,294182913,294106837
1397,294183914,294008739
1398,294183914,294110841
1399,294184915,294007738
1400,294184915,294110841
1401,294185916,294054785
1402,294186917,294211941
1403,294186917,292130512
1404,294186917,294007738
1405,294187918,294081812
1406,294187918,294087818
1407,294188919,294194925
1408,294188919,294081812
1409,294189920,294190921
1410,294189920,294191922
1411,294189920,294193924
1412,294189920,294198928
1413,294189920,294067798
1414,294189920,294068799
1415,294190921,294193924
1416,294190921,294068799
1417,294191922,294198928
1418,294191922,294067798
1419,294192923,294195926
1420,294192923,294049780
1421,294192923,294063794
1422,294193924,294220950
1423,294193924,294065796
1424,294194925,294058789
1425,294194925,294079810
1426,294194925,294081812
1427,294194925,294089820
1428,294195926,294047778
1429,294195926,294049780
1430,294195926,294050781
1431,294195926,294063794
1432,294196927,294067798
1433,294198928,294067798
1434,294198928,294088819
1435,294199929,294056787
1436,294199929,294093824
1437,294199929,294098829
1438,294199929,294100831
1439,294199929,294104835
1440,294199929,294108839
1441,294200930,294214944
1442,294200930,294020751
1443,294200930,294023754
1444,294200930,294024755
1445,294200930,294033764
1446,294201931,294055786
1447,294201931,294059790
1448,294201931,294089820
1449,294202932,294215945
1450,294202932,294074805
1451,294202932,294086817
1452,294203933,294204934
1453,294203933,294001732
1454,294203933,294005736
1455,294204934,294211941
1456,294204934,294001732
1457,294204934,294005736
1458,294204934,294006737
1459,294205935,293159701
1460,294205935,294021752
1461,294205935,294047778
1462,294205935,294102833
1463,294206936,294051782
1464,294206936,294052783
1465,294206936,294053784
1466,294207937,294208938
1467,294207937,294212942
1468,294207937,294213943
1469,294207937,294072803
1470,294207937,294077808
1471,294207937,294085816
1472,294208938,294209939
1473,294208938,294212942
1474,294208938,294213943
1475,294208938,294077808
1476,294209939,294213943
1477,294209939,294073804
1478,294210940,294102833
1479,294211941,292130512
1480,294212942,294213943
1481,294212942,294072803
1482,294212942,294085816
1483,294213943,294072803
1484,294214944,294033764
1485,294214944,294062793
1486,294214944,294073804
1487,294214944,294077808
1488,294215945,294074805
1489,294216946,294217947
1490,294216946,294218948
1491,294216946,294219949
1492,294216946,291057300
1493,294216946,294074805
1494,294217947,294218948
1495,294217947,291057300
1496,294217947,291102345
1497,294217947,291115358
1498,294218948,291089332
1499,294218948,291115358
1500,294220950,294034765
1501,294220950,294036767
1502,294220950,294042773
1503,294220950,294043774
1504,294220950,294065796
1505,294220950,294070801
1506,294220950,294077808
1507,294220950,294082813
1508,294220950,294084815
1509,294220950,294113844
1510,310102957,310201958
1511,310102957,310401962
1512,310102957,9104031772
1513,310102957,9104051774
1514,310201958,310302959
1515,310201958,310304961
1516,310201958,310401962
1517,310201958,17100063607
1518,310302959,310303960
1519,310302959,310304961
1520,310302959,17100063607
1521,310302959,17100083609
1522,310302959,17100123612
1523,310303960,310304961
1524,310303960,5300191232
1525,310303960,17100083609
1526,310303960,29901016004
1527,310303960,29901026005
1528,310303960,29901096007
1529,310304961,5300041217
1530,310304961,5300191232
1531,310304961,45303088254
1532,310401962,9104031772
1533,310401962,9104051774
1534,291001244,291003246
1535,291001244,291098341
1536,291001244,292117499
1537,291001244,294001732
1538,291001244,294018749
1539,291002245,291024267
1540,291002245,291076319
1541,291002245,291079322
1542,291002245,291100343
1543,291003246,291008251
1544,291003246,291010253
1545,291003246,291074317
1546,291003246,291098341
1547,291003246,294018749
1548,291003246,294048779
1549,291004247,291005248
1550,291004247,291017260
1551,291004247,291028271
1552,291004247,291074317
1553,291004247,291097340
1554,291004247,294048779
1555,291005248,291006249
1556,291005248,291074317
1557,291005248,291097340
1558,291006249,291007250
1559,291006249,291014257
1560,291006249,291015258
1561,291006249,291074317
1562,291006249,291077320
1563,291006249,291097340
1564,291006249,291098341
1565,291006249,292117499
1566,291006249,292118500
1567,291007250,291013256
1568,291007250,291014257
1569,291007250,291077320
1570,291008251,291010253
1571,291008251,294001732
1572,291008251,294014745
1573,291008251,294018749
1574,291008251,294075806
1575,291009252,291082325
1576,291009252,291100343
1577,291009252,291101344
1578,291009252,291110353
1579,291009252,291112355
1580,291010253,294014745
1581,291010253,294048779
1582,291010253,294109840
1583,291011254,291016259
1584,291011254,291017260
1585,291011254,291018261
1586,291011254,291028271
1587,291011254,291097340
1588,291012255,291033276
1589,291012255,291036279
1590,291012255,291070313
1591,291012255,291071314
1592,291012255,291085328
1593,291013256,291014257
1594,291013256,291026269
1595,291013256,291027270
1596,291013256,291029272
1597,291013256,291030273
1598,291013256,291077320
1599,291013256,291078321
1600,291013256,292118500
1601,291014257,291015258
1602,291014257,291023266
1603,291014257,291026269
1604,291015258,291023266
1605,291015258,291097340
1606,291016259,291018261
1607,291016259,291021264
1608,291016259,291023266
1609,291016259,291097340
1610,291017260,291018261
1611,291017260,291019262
1612,291017260,291028271
1613,291017260,294026757
1614,291017260,294048779
1615,291018261,291019262
1616,291018261,291020263
1617,291018261,291021264
1618,291019262,291020263
1619,291019262,291050293
1620,291019262,291053296
1621,291019262,294026757
1622,291020263,291021264
1623,291020263,291049292
1624,291020263,291050293
1625,291020263,291053296
1626,291021264,291047290
1627,291021264,291049292
1628,291021264,291050293
1629,291022265,291023266
1630,291022265,291025268
1631,291022265,291045288
1632,291022265,291046289
1633,291022265,291047290
1634,291023266,291025268
1635,291023266,291026269
1636,291023266,291097340
1637,291024267,291076319
1638,291024267,291079322
1639,291024267,291080323
1640,291025268,291026269
1641,291025268,291040283
1642,291026269,291030273
1643,291026269,291040283
1644,291026269,291103346
1645,291027270,291029272
1646,291027270,291030273
1647,291027270,291031274
1648,291027270,291090333
1649,291027270,291096339
1650,291028271,291097340
1651,291029272,291031274
1652,291029272,291078321
1653,291029272,291088331
1654,291030273,291031274
1655,291030273,291032275
1656,291030273,291033276
1657,291030273,291035278
1658,291030273,291039282
1659,291030273,291040283
1660,291030273,291041284
1661,291030273,291090333
1662,291030273,291096339
1663,291030273,291103346
1664,291031274,291032275
1665,291031274,291088331
1666,291031274,291096339
1667,291032275,291088331
1668,291033276,291035278
1669,291033276,291036279
1670,291033276,291038281
1671,291033276,291084327
1672,291033276,291085328
1673,291034277,291073316
1674,291034277,292115497
1675,291034277,3250016300
1676,291034277,3250026302
1677,291035278,291037280
1678,291035278,291038281
1679,291035278,291039282
1680,291036279,291038281
1681,291036279,291075318
1682,291036279,291085328
1683,291036279,291094337
1684,291036279,291095338
1685,291037280,291038281
1686,291038281,291039282
1687,291038281,291075318
1688,291039282,291041284
1689,291039282,291060303
1690,291039282,291061304
1691,291039282,291075318
1692,291039282,291092335
1693,291040283,291041284
1694,291040283,291045288
1695,291040283,291103346
1696,291041284,291042285
1697,291041284,291045288
1698,291041284,291060303
1699,291041284,291103346
1700,291042285,291044287
1701,291042285,291045288
1702,291042285,291060303
1703,291043286,291070313
1704,291043286,291080323
1705,291043286,291084327
1706,291043286,291085328
1707,291043286,291086329
1708,291044287,291045288
1709,291044287,291046289
1710,291044287,291060303
1711,291044287,291092335
1712,291045288,291046289
1713,291046289,291047290
1714,291046289,291048291
1715,291046289,291059302
1716,291047290,291048291
1717,291047290,291049292
1718,291048291,291049292
1719,291048291,291052295
1720,291048291,291054297
1721,291048291,291056299
1722,291048291,291059302
1723,291049292,291050293
1724,291049292,291051294
1725,291049292,291052295
1726,291050293,291051294
1727,291050293,291053296
1728,291051294,291052295
1729,291051294,291053296
1730,291052295,291053296
1731,291052295,291054297
1732,291053296,291054297
1733,291053296,291056299
1734,291053296,291089332
1735,291053296,291117360
1736,291054297,291056299
1737,291054297,291059302
1738,291055298,291104347
1739,291055298,291111354
1740,291055298,292106488
1741,291056299,291059302
1742,291056299,291089332
1743,291056299,291116359
1744,291057300,291102345
1745,291057300,49301038855
1746,291057300,49301048856
1747,291057300,294074805
1748,291057300,130022117
1749,291058301,291059302
1750,291058301,291105348
1751,291058301,291107350
1752,291058301,130007102
1753,291059302,291105348
1754,291059302,291107350
1755,291060303,291061304
1756,291060303,291092335
1757,291061304,291064307
1758,291061304,291075318
1759,291061304,291092335
1760,291061304,291094337
1761,291062305,291063306
1762,291062305,291064307
1763,291062305,291092335
1764,291062305,291105348
1765,291062305,291114357
