,GEOID10,ALAND10,AWATER10,POP100,POPMALE,POPFEMALE,POP1RACE,POPWHITE,POPBLACK,POPAMERIND,POPASIAN,POPPACIFIC,POPOTHER,POPMULTRAC,POPHISP,PERIM
0,330150510001086,9699.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1129.0782561
0,330150510001034,0.0,3469.0,0,0,0,0,0,0,0,0,0,0,0,0,656.287234627
0,330150510001023,23522.0,0.0,10,6,4,10,10,0,0,0,0,0,0,0,2975.36827776
0,330150510002058,32465.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3821.92771288
0,330150510002003,0.0,18979.0,0,0,0,0,0,0,0,0,0,0,0,0,2346.48349721
0,330150510002056,3003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,672.983174361
0,330150510001074,14611.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1400.50757605
0,330150510001076,37299.0,0.0,6,3,3,6,6,0,0,0,0,0,0,0,2774.71635833
0,330150510001004,142993.0,0.0,29,18,11,29,28,1,0,0,0,0,0,0,3570.37554431
0,330150510001051,100169.0,0.0,29,15,14,29,29,0,0,0,0,0,0,0,4367.0462016
0,330150510001048,323799.0,0.0,56,29,27,56,56,0,0,0,0,0,0,0,8286.57579089
0,330150510001058,465305.0,0.0,47,24,23,47,47,0,0,0,0,0,0,0,9182.59950985
0,330150510002008,8321.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1045.44507952
0,330150510002006,228787.0,0.0,14,6,8,14,14,0,0,0,0,0,0,0,7222.01064019
0,330150510002020,113954.0,0.0,35,20,15,35,35,0,0,0,0,0,0,0,3341.05050806
0,330150510001030,72081.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4485.98966525
0,330150510002035,2220.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,581.497598924
0,330150510001071,2158998.0,0.0,160,82,78,160,152,0,0,5,0,3,0,0,19278.4371307
0,330150510001045,19823.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2176.08511979
0,330150510001088,2336.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1074.53428173
0,330150510002018,409.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,235.016884627
0,330150510001001,18606.0,0.0,8,4,4,8,8,0,0,0,0,0,0,0,1277.13448197
0,330150510002048,9234042.0,0.0,172,85,87,172,171,0,0,1,0,0,0,1,45281.2060362
0,330150510001028,109988.0,0.0,14,6,8,14,14,0,0,0,0,0,0,0,8196.96977377
0,330150510001000,651610.0,0.0,135,69,66,135,133,1,0,1,0,0,0,0,18645.1335314
0,330150510001077,330222.0,0.0,5,3,2,5,5,0,0,0,0,0,0,0,9651.85720134
0,330150510001009,112847.0,0.0,16,8,8,16,16,0,0,0,0,0,0,0,7499.51953656
0,330150530002045,1118162.0,0.0,85,40,45,85,83,2,0,0,0,0,0,0,16508.18728
0,330150530002002,22196.0,0.0,7,2,5,7,7,0,0,0,0,0,0,0,6053.38244762
0,330150530002026,146505.0,0.0,9,4,5,9,9,0,0,0,0,0,0,0,5217.92682021
0,330150530002035,127988.0,0.0,26,12,14,25,24,0,0,1,0,0,1,0,3517.7675678
0,330150530002020,95658.0,0.0,29,11,18,29,29,0,0,0,0,0,0,0,4563.85251302
0,330150530001035,10029.0,0.0,5,3,2,5,5,0,0,0,0,0,0,0,1280.65296379
0,330150560002073,337829.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7082.19285503
0,330150560002001,0.0,17095.0,0,0,0,0,0,0,0,0,0,0,0,0,1931.25683759
0,330150530002016,0.0,378184.0,0,0,0,0,0,0,0,0,0,0,0,0,14582.1930389
0,330150530002047,37641.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3198.69784358
0,330150530002013,103118.0,0.0,22,11,11,22,22,0,0,0,0,0,0,0,4095.2821647
0,330150530001034,6566.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,851.075096008
0,330150530002032,1190.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,458.018163393
0,330150560002025,522498.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11891.1631164
0,330150560002039,3154154.0,0.0,124,58,66,124,123,1,0,0,0,0,0,0,28623.0647207
0,330150560002063,256070.0,0.0,22,10,12,22,22,0,0,0,0,0,0,0,5665.17883349
0,330150560002062,14354.0,0.0,7,3,4,7,7,0,0,0,0,0,0,0,1601.2195561
0,330150675013008,4454241.0,0.0,257,131,126,253,249,1,0,3,0,0,4,1,37915.5013116
0,330150675023024,32054.0,0.0,62,37,25,53,45,0,0,7,0,1,9,5,1806.67786811
0,330150675023023,14376.0,0.0,52,24,28,51,50,0,0,0,0,1,1,2,1656.09595522
0,330150675023020,10480.0,0.0,26,12,14,26,26,0,0,0,0,0,0,0,1369.05585314
0,330150675022003,78342.0,0.0,80,42,38,80,79,1,0,0,0,0,0,2,3424.38796463
0,330150675022005,156759.0,0.0,72,30,42,68,67,0,0,1,0,0,4,1,5524.02825518
0,330150675013009,317443.0,0.0,17,9,8,17,17,0,0,0,0,0,0,0,8168.12838339
0,330150675022015,12486.0,0.0,23,11,12,23,23,0,0,0,0,0,0,0,1664.83879699
0,330150675011009,12579.0,0.0,6,1,5,6,4,2,0,0,0,0,0,0,1543.12072431
0,330150675022008,13886.0,0.0,26,14,12,26,26,0,0,0,0,0,0,0,1459.7971991
0,330150675011031,4188.0,0.0,14,7,7,14,14,0,0,0,0,0,0,0,686.852231689
0,330150675011026,4171.0,0.0,19,12,7,17,16,0,0,1,0,0,2,0,890.780250828
0,330150675012022,505.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,279.038952773
0,330150675012030,0.0,38313.0,0,0,0,0,0,0,0,0,0,0,0,0,3381.0641083
0,330150675012035,662168.0,0.0,27,13,14,26,25,0,0,0,0,1,1,2,9115.96349271
0,330150675012006,5603.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1429.6322209
0,330150675012004,22125.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4900.54567203
0,330150675012033,630341.0,0.0,79,38,41,78,75,0,0,0,0,3,1,4,11922.4861842
0,330150675012003,1232.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,400.78830524
0,330151075001062,160900.0,6470.0,30,13,17,28,26,0,0,0,0,2,2,4,4360.10566003
0,330151075001105,6311.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3991.14919184
0,330151075001070,1448433.0,34121.0,122,61,61,121,121,0,0,0,0,0,1,0,14198.7553174
0,330151075001021,33420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2713.47260586
0,330151075001088,88235.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5446.57574015
0,330151075001044,54367.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2661.18942989
0,330151075001066,0.0,25127.0,0,0,0,0,0,0,0,0,0,0,0,0,3191.3257708
0,330151075001076,19112.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4255.05547329
0,330150675011023,0.0,700837.0,0,0,0,0,0,0,0,0,0,0,0,0,14600.8675521
0,330150675011038,350542.0,0.0,91,45,46,88,75,0,0,13,0,0,3,0,5240.29784749
0,330150675013011,63883.0,0.0,3,1,2,2,1,0,0,1,0,0,1,0,4274.36125256
0,330150675023011,234623.0,0.0,102,52,50,99,90,2,0,7,0,0,3,1,5685.72958866
0,330150675011010,35950.0,0.0,52,28,24,48,47,0,0,0,0,1,4,2,2106.95026162
0,330150675023002,95716.0,0.0,6,5,1,6,6,0,0,0,0,0,0,0,9388.79427615
0,330150675013001,82564.0,0.0,30,16,14,30,30,0,0,0,0,0,0,0,3671.64652973
0,330150675022010,38072.0,0.0,32,14,18,32,32,0,0,0,0,0,0,0,2599.98440232
0,330150675022002,5533.0,0.0,56,35,21,47,38,3,0,6,0,0,9,6,898.833725308
0,330150675013035,16530.0,0.0,22,10,12,22,22,0,0,0,0,0,0,0,1459.64480278
0,330150675013025,9529.0,0.0,4,3,1,4,4,0,0,0,0,0,0,0,944.306422027
0,330150675013012,902299.0,0.0,3,2,1,3,3,0,0,0,0,0,0,0,12461.7186063
0,330150675023025,224897.0,0.0,78,39,39,77,72,0,0,5,0,0,1,3,5324.23824982
0,330150675022013,17035.0,0.0,109,55,54,109,98,7,1,3,0,0,0,2,1727.94873867
0,330150675013017,90422.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3572.34616843
0,330150675022016,14433.0,0.0,92,40,52,92,92,0,0,0,0,0,0,0,1697.65267984
0,330150675011006,4191.0,0.0,42,22,20,38,36,0,0,2,0,0,4,1,686.100586632
0,330150675011034,471674.0,0.0,614,300,314,600,548,8,2,39,0,3,14,16,14043.4417053
0,330151004004034,1125.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,700.661824368
0,330151004003000,510741.0,0.0,470,173,297,467,459,4,0,1,1,2,3,5,9369.62261066
0,330151003013005,41452.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2330.22283123
0,330151003012009,442383.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8471.3634869
0,330151004003007,312707.0,0.0,146,75,71,146,139,0,0,7,0,0,0,0,10234.3029743
0,330151004001037,64582.0,0.0,24,13,11,24,24,0,0,0,0,0,0,0,3184.59837597
0,330151003022017,522450.0,0.0,19,10,9,19,19,0,0,0,0,0,0,0,10805.0421598
0,330151004002021,116067.0,0.0,222,117,105,220,189,2,3,2,0,24,2,41,5188.3059258
0,330151003011016,17662.0,0.0,28,12,16,28,20,0,0,8,0,0,0,0,1694.08244061
0,330151003011003,25178.0,0.0,29,18,11,29,28,0,0,1,0,0,0,0,2035.1851907
0,330151001001051,29212.0,0.0,23,11,12,22,22,0,0,0,0,0,1,0,3035.53096891
0,330151001002048,17568.0,0.0,33,13,20,33,33,0,0,0,0,0,0,0,2588.68864322
0,330151004003003,1941.0,0.0,4,1,3,4,4,0,0,0,0,0,0,0,527.325806603
0,330150500001005,2840332.0,0.0,105,58,47,105,105,0,0,0,0,0,0,2,34726.4349534
0,330150500001014,2293786.0,0.0,111,51,60,111,109,1,1,0,0,0,0,0,18098.0869178
0,330150500002017,2890301.0,0.0,207,96,111,207,206,1,0,0,0,0,0,0,26454.9838855
0,330150500002008,588696.0,0.0,61,35,26,61,61,0,0,0,0,0,0,0,21479.1133127
0,330150500002072,14148.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3805.26849226
0,330150500002049,6242.0,0.0,5,1,4,5,5,0,0,0,0,0,0,0,1360.71149247
0,330150500002094,42225.0,0.0,10,5,5,10,10,0,0,0,0,0,0,0,3375.09212777
0,330150500001004,0.0,17800.0,0,0,0,0,0,0,0,0,0,0,0,0,2930.39246112
0,330150500002048,12526.0,0.0,5,3,2,5,5,0,0,0,0,0,0,0,1661.35493666
0,330150500002047,32217.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,2554.30085452
0,330150500001021,80223.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,3482.9276237
0,330150500001018,19933.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3758.40120116
0,330151075003019,308448.0,0.0,56,25,31,55,53,0,1,1,0,0,1,1,15404.8193284
0,330151075003053,342.0,0.0,2,1,1,2,2,0,0,0,0,0,0,0,260.965555466
0,330151075003036,0.0,1831.0,0,0,0,0,0,0,0,0,0,0,0,0,655.171805755
0,330151075002032,26142.0,0.0,2,1,1,2,2,0,0,0,0,0,0,0,1886.12834203
0,330151075002024,926338.0,0.0,139,70,69,135,130,0,0,5,0,0,4,0,13553.2405155
0,330151041011015,11389.0,0.0,7,4,3,7,7,0,0,0,0,0,0,0,1342.11192486
0,330151041011004,11661.0,0.0,20,9,11,20,18,0,0,0,0,2,0,0,1467.75555684
0,330151041011011,4122.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,664.605754907
0,330151041012005,122911.0,0.0,51,25,26,51,50,1,0,0,0,0,0,4,4020.40909777
0,330151041011006,18365.0,0.0,21,5,16,21,21,0,0,0,0,0,0,0,1919.85437861
0,330151041021024,71107.0,0.0,15,8,7,15,15,0,0,0,0,0,0,0,3168.4155823
0,330151041021003,198816.0,0.0,75,36,39,75,75,0,0,0,0,0,0,0,9232.1855803
0,330150675021002,0.0,71127.0,0,0,0,0,0,0,0,0,0,0,0,0,5978.00007131
0,330151021002019,806221.0,0.0,157,62,95,156,155,1,0,0,0,0,1,2,11813.7336544
0,330151021003006,105984.0,0.0,75,43,32,75,73,0,0,0,0,2,0,4,9095.44047442
0,330151021003008,99407.0,0.0,6,1,5,5,3,0,0,0,0,2,1,1,9062.98425643
0,330151021003016,2560422.0,0.0,282,142,140,280,277,0,0,1,0,2,2,8,23050.6095359
0,330150660001020,121154.0,0.0,9,3,6,9,9,0,0,0,0,0,0,0,5702.02410987
0,330150660001023,67021.0,0.0,28,12,16,28,28,0,0,0,0,0,0,0,4729.13769641
0,330150660001030,0.0,45645.0,0,0,0,0,0,0,0,0,0,0,0,0,14157.9169316
0,330150710003006,529721.0,0.0,122,61,61,120,118,1,0,0,0,1,2,1,10690.7993954
0,330151004001010,27942.0,0.0,42,19,23,42,41,1,0,0,0,0,0,4,1772.59934017
0,330151003013002,12934.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2255.27967216
0,330151003013024,287.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,272.040318985
0,330151001001018,492.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,277.27115232
0,330151001001002,9336.0,0.0,6,4,2,6,6,0,0,0,0,0,0,0,1422.99646791
0,330151001002001,0.0,538796.0,0,0,0,0,0,0,0,0,0,0,0,0,18655.3406484
0,330151002004010,4690.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,731.781235664
0,330151003022023,105770.0,0.0,3,1,2,3,3,0,0,0,0,0,0,0,3762.81378106
0,330151003012001,306892.0,0.0,216,109,107,210,195,6,0,7,0,2,6,6,7245.98208631
0,330151002002006,327484.0,0.0,121,61,60,121,112,2,0,3,0,4,0,2,7087.59465917
0,330151001001050,10169.0,0.0,7,3,4,7,6,0,0,1,0,0,0,0,1661.82021003
0,330151002001005,71462.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7898.87634288
0,330151004004016,23277.0,0.0,39,19,20,39,36,3,0,0,0,0,0,3,1959.86482379
0,330150040003024,76832.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4752.78519938
0,330150040001085,102895.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4580.84403223
0,330150040001083,244286.0,0.0,3,2,1,3,3,0,0,0,0,0,0,0,5425.99876399
0,330150040001059,139351.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,4834.66463909
0,330150040001086,76282.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10381.3839291
0,330150040001087,753623.0,0.0,156,84,72,149,149,0,0,0,0,0,7,4,15153.3218777
0,330150040001094,213314.0,10971.0,0,0,0,0,0,0,0,0,0,0,0,0,9874.19503573
0,330150040003029,119935.0,0.0,58,24,34,58,58,0,0,0,0,0,0,0,3787.87381597
0,330150040002070,1079090.0,0.0,57,27,30,57,57,0,0,0,0,0,0,0,14984.1285808
0,330150040002062,125855.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4016.91135906
0,330150590003009,669383.0,0.0,133,64,69,129,129,0,0,0,0,0,4,4,14470.2983732
0,330150590003067,11175.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2035.80750412
0,330150590001074,592946.0,0.0,15,8,7,15,15,0,0,0,0,0,0,0,14066.2965599
0,330150590001075,207965.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8088.32947343
0,330150590001084,886.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,352.400835066
0,330150590001095,4896.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,790.433007206
0,330150590003019,5806.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1638.04167308
0,330150590003053,12076.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4574.43472541
0,330150650081008,0.0,1332300.0,0,0,0,0,0,0,0,0,0,0,0,0,77507.6885272
0,330150650011019,30142.0,0.0,50,24,26,48,46,1,0,1,0,0,2,0,2211.73487056
0,330150650011023,16433.0,0.0,22,10,12,22,22,0,0,0,0,0,0,0,1816.41685251
0,330150650051001,261733.0,0.0,333,148,185,328,327,0,0,1,0,0,5,3,11501.2626262
0,330150650011012,119091.0,0.0,113,55,58,113,113,0,0,0,0,0,0,0,4697.39351285
0,330150650071013,16262.0,0.0,476,463,13,473,422,26,2,19,0,4,3,49,1307.07226493
0,330150650012039,255.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,250.900560235
0,330150650012029,31739.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3067.21690625
0,330150650013006,1215.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,488.457330828
0,330150650013004,1240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,513.688887231
0,330150650011029,4644.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,778.261576835
0,330150650012058,1748.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,636.565515571
0,330150650071007,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,419.6199144
0,330150650012026,18867.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3826.95759707
0,330150650012011,27330.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5915.36554619
0,330150650052005,932.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,292.584441296
0,330150650012016,12853.0,0.0,6,3,3,6,6,0,0,0,0,0,0,0,1940.41189897
0,330150650052037,9350.0,0.0,24,12,12,24,23,0,0,1,0,0,0,0,1354.93678983
0,330150675013020,67778.0,0.0,51,29,22,51,46,0,0,5,0,0,0,0,3166.6135901
0,330150675011017,18965.0,0.0,25,14,11,25,25,0,0,0,0,0,0,1,1650.27447996
0,330150675011015,4543.0,0.0,14,5,9,14,14,0,0,0,0,0,0,1,779.116179343
0,330150675013032,9829.0,0.0,11,6,5,11,9,0,0,2,0,0,0,0,1317.18857009
0,330151021002005,309038.0,0.0,33,13,20,33,33,0,0,0,0,0,0,0,6775.02963212
0,330151021002014,26806.0,0.0,23,12,11,23,23,0,0,0,0,0,0,0,2216.93506821
0,330151021002025,529.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,246.70644707
0,330151021003001,550.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,408.143166266
0,330151021001001,640080.0,0.0,56,29,27,56,55,0,1,0,0,0,0,0,12577.3123352
0,330151021001018,55665.0,0.0,23,11,12,23,23,0,0,0,0,0,0,0,3671.27144754
0,330151021001015,297.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,231.317334564
0,330151021003019,45390.0,0.0,7,3,4,7,7,0,0,0,0,0,0,0,2413.07759691
0,330151021003017,4401.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,902.600933989
0,330150691003026,4868.0,0.0,26,12,14,26,25,0,0,1,0,0,0,0,987.835570819
0,330150697001000,0.0,1080790.0,0,0,0,0,0,0,0,0,0,0,0,0,42498.5332655
0,330150697001010,23074.0,0.0,22,12,10,22,21,0,0,0,0,1,0,1,2199.00899241
0,330150697001014,10920.0,0.0,40,21,19,40,40,0,0,0,0,0,0,0,1717.67250636
0,330150697001001,29850.0,0.0,2,1,1,2,2,0,0,0,0,0,0,0,2115.42573922
0,330151072001023,101708.0,0.0,121,67,54,121,83,0,1,31,2,4,0,7,5772.03861481
0,330150693001024,367.0,0.0,2,1,1,2,2,0,0,0,0,0,0,1,205.424637483
0,330150697002007,501.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,203.780754673
0,330151072003005,279.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,358.853259897
0,330151071003009,3076.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1660.14478516
0,330151071001015,798.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,340.7040599
0,330151071001002,188379.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5384.47181564
0,330151001001016,136051.0,0.0,45,25,20,45,45,0,0,0,0,0,0,0,5808.58457861
0,330151001002026,74664.0,0.0,57,31,26,57,56,0,0,0,0,1,0,1,7381.53794044
0,330151002002001,324846.0,0.0,161,85,76,159,158,0,0,1,0,0,2,3,10224.8079552
0,330151003021003,270.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,391.482810876
0,330151004004006,18100.0,0.0,31,13,18,31,29,0,0,2,0,0,0,2,1898.22937863
0,330151003022003,16306.0,0.0,24,13,11,23,23,0,0,0,0,0,1,0,1137.95924487
0,330151002002013,1689.0,0.0,7,3,4,7,7,0,0,0,0,0,0,0,542.689059659
0,330151004002032,452.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,190.681112783
0,330151001001025,100046.0,0.0,52,28,24,52,52,0,0,0,0,0,0,0,3773.89387528
0,330151003011031,33178.0,0.0,34,18,16,34,34,0,0,0,0,0,0,0,2380.82732266
0,330151004005002,908353.0,0.0,292,150,142,286,251,7,0,26,0,2,6,7,16318.0821918
0,330151064001002,570496.0,34997.0,305,135,170,299,278,0,0,21,0,0,6,0,14221.6132796
0,330151062004030,30811.0,0.0,46,19,27,46,46,0,0,0,0,0,0,0,2446.54033604
0,330151064003013,304388.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8402.40550574
0,330151064003014,1575733.0,0.0,145,73,72,142,133,0,0,9,0,0,3,3,19450.003419
0,330151064002029,20193.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7087.69184048
0,330151064002054,3850.0,0.0,8,3,5,8,8,0,0,0,0,0,0,0,758.512809081
0,330151064002031,29553.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5903.17521559
0,330151064002049,2953.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1331.49847923
0,330151064002058,2489.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,592.628538249
0,330151064002051,12031.0,0.0,9,4,5,9,9,0,0,0,0,0,0,0,2743.59735616
0,330151064002056,5776.0,0.0,24,10,14,24,24,0,0,0,0,0,0,0,817.58409354
0,330150610013041,164864.0,0.0,21,9,12,21,19,0,0,2,0,0,0,0,6290.398862
0,330151062004010,55571.0,0.0,50,21,29,44,32,2,0,10,0,0,6,7,3066.05425521
0,330151064002012,29044.0,0.0,43,20,23,43,43,0,0,0,0,0,0,0,2659.74116861
0,330151064001011,1974.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,526.419340964
0,330151064003010,884.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,299.455162784
0,330150675023028,801013.0,0.0,19,9,10,19,18,0,1,0,0,0,0,0,17876.1161547
0,330150675011039,568144.0,0.0,8,6,2,8,8,0,0,0,0,0,0,0,8511.91107535
0,330150675013040,6189.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1165.88748756
0,330150675023012,1195602.0,0.0,188,93,95,188,185,0,0,2,1,0,0,1,32432.3104781
0,330150675013034,426626.0,0.0,86,40,46,86,86,0,0,0,0,0,0,0,12412.9113866
0,330150675013014,465.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,341.474565133
0,330151021001006,277.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,310.952214444
0,330151021001009,623238.0,0.0,76,35,41,76,74,2,0,0,0,0,0,0,13835.4218578
0,330151021001011,18844.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,2085.00153713
0,330151021002018,899829.0,0.0,129,66,63,129,129,0,0,0,0,0,0,1,16441.1418634
0,330151021001019,251.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,238.845122302
0,330151021002008,24218.0,0.0,7,4,3,7,7,0,0,0,0,0,0,0,2219.98430114
0,330151021002000,275072.0,0.0,25,10,15,25,25,0,0,0,0,0,0,0,7011.70208172
0,330151021002023,605306.0,0.0,112,58,54,102,100,0,2,0,0,0,10,0,12074.2295504
0,330151003022007,35347.0,0.0,34,17,17,34,34,0,0,0,0,0,0,6,2593.2462246
0,330151003013030,527434.0,0.0,116,55,61,109,100,2,0,7,0,0,7,10,11097.170008
0,330151001001045,13794.0,0.0,32,18,14,28,27,1,0,0,0,0,4,2,1594.02419155
0,330151002002005,248665.0,0.0,171,81,90,166,157,3,0,6,0,0,5,2,7245.95675209
0,330151001003009,298553.0,0.0,134,75,59,129,124,0,0,5,0,0,5,1,8377.56514921
0,330151001002031,96689.0,0.0,72,40,32,71,67,0,1,3,0,0,1,1,6211.82966283
0,330151002002008,60620.0,0.0,37,15,22,37,37,0,0,0,0,0,0,0,3058.91995771
0,330151001002041,3914.0,0.0,4,2,2,4,4,0,0,0,0,0,0,0,545.239282266
0,330151001003031,0.0,8972.0,0,0,0,0,0,0,0,0,0,0,0,0,1906.02863813
0,330151001003041,0.0,336070.0,0,0,0,0,0,0,0,0,0,0,0,0,8416.05339275
0,330151001003007,88805.0,0.0,18,9,9,18,18,0,0,0,0,0,0,0,3144.31767906
0,330151002003000,449097.0,0.0,180,93,87,179,171,0,0,8,0,0,1,0,9407.28843918
0,330151003011006,37610.0,0.0,54,32,22,53,52,0,0,0,0,1,1,5,3224.06699828
0,330151003011026,362552.0,0.0,186,104,82,183,176,2,0,2,0,3,3,11,8560.84303097
0,330151002002012,11025.0,0.0,30,13,17,30,30,0,0,0,0,0,0,0,1498.65024793
0,330150500001037,269310.0,0.0,7,4,3,7,7,0,0,0,0,0,0,0,5403.33543857
0,330150500001036,6566.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1410.80986312
0,330150500002103,29200.0,0.0,14,7,7,14,14,0,0,0,0,0,0,0,3270.29268871
0,330150500002065,20298.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4342.47691502
0,330150500002110,30914.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2890.38929996
0,330150500001003,2567964.0,0.0,76,42,34,76,76,0,0,0,0,0,0,0,26756.3160045
0,330150500001017,0.0,10622.0,0,0,0,0,0,0,0,0,0,0,0,0,1126.32910013
0,330150500002010,135237.0,0.0,32,15,17,32,32,0,0,0,0,0,0,0,4221.42907392
0,330150500002075,1290.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1855.75526749
0,330150500002096,13451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5401.55057178
0,330150500002074,35502.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3730.2204305
0,330150500002108,450.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,430.753985544
0,330150500002066,47585.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12038.2223833
0,330150510001082,739470.0,0.0,43,20,23,43,43,0,0,0,0,0,0,1,10653.486257
0,330151041021005,9600.0,0.0,16,8,8,16,16,0,0,0,0,0,0,0,1252.53411974
0,330151041011009,1548091.0,0.0,311,147,164,308,305,0,1,2,0,0,3,8,18494.9261426
0,330151041012015,313364.0,0.0,74,36,38,71,69,0,0,2,0,0,3,0,8336.74615948
0,330151041012002,1312596.0,0.0,358,188,170,358,352,0,0,5,0,1,0,3,25956.6478553
0,330151041012018,136877.0,0.0,114,51,63,114,113,1,0,0,0,0,0,1,6949.72283309
0,330151041012034,800.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,566.856661806
0,330151041022009,243884.0,0.0,107,55,52,106,105,1,0,0,0,0,1,1,6859.17587483
0,330151041021030,18804.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1621.87998579
0,330150660003012,541693.0,0.0,83,41,42,81,80,0,0,0,0,1,2,1,9546.27035379
0,330150660003005,7177.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2278.81938088
0,330150660003040,47745.0,0.0,17,7,10,17,17,0,0,0,0,0,0,0,2304.07484943
